year,"last_name, first_name",name_abbrev,player_id,pitch_hand,pitch_comp,pitch_a,pitch_name_a,pitch_b,pitch_name_b,n_pitches,n_pitch_a,pitch_a_active_spin_formatted,pitch_a_hawkeye_measured_clock,pitch_a_hawkeye_measured_clock_label,pitch_a_movement_inferred_clock,pitch_a_movement_inferred_clock_label,pitch_a_diff_measured_inferred_minutes,n_pitch_b,pitch_b_active_spin_formatted,pitch_b_hawkeye_measured_clock,pitch_b_hawkeye_measured_clock_label,pitch_b_movement_inferred_clock,pitch_b_movement_inferred_clock_label,pitch_b_diff_measured_inferred_minutes,gap_diff_measured_inferred_minutes,diff_clock_label,diff_measured_hours,diff_inferred_hours
2024,"Walker, Josh",,677020,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,71,37,86,12.75,12:45,12.25,12:15,30,34,84,1.0,1:00,2.0,2:00,-60,-90,-0H 15M,-0.25,-1.75
2024,"Suarez, José",,660761,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,232,176,92,1.25,1:15,1.0,1:00,15,56,92,1.0,1:00,1.75,1:45,-45,-60,+0H 15M,0.25,-0.75
2024,"Banks, Tanner",,621383,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,102,83,85,12.75,12:45,12.5,12:30,15,19,80,1.0,1:00,2.0,2:00,-60,-75,-0H 15M,-0.25,-1.5
2024,"Pérez, Cionel",,672335,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,97,30,88,1.25,1:15,1.0,1:00,15,67,85,1.0,1:00,2.25,2:15,-75,-90,+0H 15M,0.25,-1.25
2024,"Morejon, Adrian",,670970,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,135,79,90,1.0,1:00,12.75,12:45,15,56,85,1.0,1:00,2.0,2:00,-60,-75, 0H 00M,0.0,-1.25
2024,"Corbin, Patrick",,571578,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,385,96,81,1.0,1:00,1.25,1:15,-15,289,82,1.0,1:00,2.0,2:00,-60,-45, 0H 00M,0.0,-0.75
2024,"Sandoval, Patrick",,663776,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,307,153,94,1.0,1:00,1.0,1:00,0,154,94,1.0,1:00,1.5,1:30,-30,-30, 0H 00M,0.0,-0.5
2024,"Montgomery, Jordan",,656756,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,247,68,81,1.25,1:15,12.75,12:45,30,179,86,1.0,1:00,2.0,2:00,-60,-90,+0H 15M,0.25,-1.25
2024,"Liberatore, Matthew",,669461,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,188,104,95,1.0,1:00,12.75,12:45,15,84,91,1.0,1:00,1.5,1:30,-30,-45, 0H 00M,0.0,-0.75
2024,"Henry, Tommy",,674072,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,251,142,92,1.25,1:15,1.0,1:00,15,109,93,1.25,1:15,1.75,1:45,-30,-45, 0H 00M,0.0,-0.75
2024,"Wicks, Jordan",,696136,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,257,194,88,12.75,12:45,12.5,12:30,15,63,95,1.25,1:15,1.75,1:45,-30,-45,-0H 30M,-0.5,-1.25
2024,"Okert, Steven",,595345,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,77,61,89,1.25,1:15,1.0,1:00,15,16,85,1.25,1:15,2.0,2:00,-45,-60, 0H 00M,0.0,-1.0
2024,"Skubal, Tarik",,669373,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,398,222,97,1.25,1:15,1.0,1:00,15,176,94,1.25,1:15,1.75,1:45,-30,-45, 0H 00M,0.0,-0.75
2024,"Holton, Tyler",,663947,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,109,45,86,1.25,1:15,12.75,12:45,30,64,82,1.25,1:15,2.0,2:00,-45,-75, 0H 00M,0.0,-1.25
2024,"Chafin, Andrew",,605177,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,117,24,95,1.25,1:15,1.0,1:00,15,93,94,1.25,1:15,1.75,1:45,-30,-45, 0H 00M,0.0,-0.75
2024,"Ferguson, Caleb",,657571,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,199,174,91,1.25,1:15,1.0,1:00,15,25,88,1.25,1:15,2.0,2:00,-45,-60, 0H 00M,0.0,-1.0
2024,"Suárez, Ranger",,624133,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,399,158,79,1.5,1:30,1.0,1:00,30,241,72,1.25,1:15,2.5,2:30,-75,-105,+0H 15M,0.25,-1.5
2024,"Lynch IV, Daniel",,663738,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,55,44,95,1.25,1:15,1.0,1:00,15,11,87,1.25,1:15,2.0,2:00,-45,-60, 0H 00M,0.0,-1.0
2024,"Alexander, Tyler",,641302,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,247,171,91,1.0,1:00,1.0,1:00,0,76,91,1.25,1:15,2.0,2:00,-45,-45,-0H 15M,-0.25,-1.0
2024,"Cabrera, Génesis",,650893,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,120,66,96,1.25,1:15,1.0,1:00,15,54,97,1.25,1:15,1.75,1:45,-30,-45, 0H 00M,0.0,-0.75
2024,"Cleavinger, Garrett",,664076,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,125,88,88,1.25,1:15,1.0,1:00,15,37,83,1.25,1:15,2.0,2:00,-45,-60, 0H 00M,0.0,-1.0
2024,"Puk, A.J.",,640462,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,195,125,84,1.5,1:30,1.0,1:00,30,70,86,1.5,1:30,2.25,2:15,-45,-75, 0H 00M,0.0,-1.25
2024,"Jay, Tyler",,664079,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,30,12,96,1.5,1:30,1.5,1:30,0,18,94,1.5,1:30,2.0,2:00,-30,-30, 0H 00M,0.0,-0.5
2024,"Irvin, Cole",,608344,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,252,155,98,1.5,1:30,1.5,1:30,0,97,97,1.5,1:30,2.0,2:00,-30,-30, 0H 00M,0.0,-0.5
2024,"Herrin, Tim",,682120,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,109,75,75,1.5,1:30,1.25,1:15,15,34,71,1.5,1:30,2.75,2:45,-75,-90, 0H 00M,0.0,-1.5
2024,"Speier, Gabe",,642100,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,161,77,92,1.5,1:30,1.25,1:15,15,84,93,1.5,1:30,2.25,2:15,-45,-60, 0H 00M,0.0,-1.0
2024,"Allen, Logan",,663531,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,96,38,98,1.25,1:15,1.0,1:00,15,58,97,1.5,1:30,2.0,2:00,-30,-45,-0H 15M,-0.25,-1.0
2024,"Strahm, Matt",,621381,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,195,154,97,1.5,1:30,1.5,1:30,0,41,97,1.5,1:30,2.0,2:00,-30,-30, 0H 00M,0.0,-0.5
2024,"Soto, Gregory",,642397,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,156,22,93,1.5,1:30,1.5,1:30,0,134,93,1.5,1:30,2.25,2:15,-45,-45, 0H 00M,0.0,-0.75
2024,"Paxton, James",,572020,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,467,457,96,1.5,1:30,1.25,1:15,15,10,95,1.5,1:30,2.25,2:15,-45,-60, 0H 00M,0.0,-1.0
2024,"Cosgrove, Tom",,676680,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,109,53,56,1.5,1:30,1.0,1:00,30,56,60,1.5,1:30,2.75,2:45,-75,-105, 0H 00M,0.0,-1.75
2024,"Freeland, Kyle",,607536,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,153,85,83,1.25,1:15,1.0,1:00,15,68,78,1.5,1:30,2.5,2:30,-60,-75,-0H 15M,-0.25,-1.5
2024,"Weathers, Ryan",,677960,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,496,399,96,1.5,1:30,1.5,1:30,0,97,96,1.5,1:30,2.25,2:15,-45,-45, 0H 00M,0.0,-0.75
2024,"Hughes, Brandon",,676714,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,41,23,91,1.5,1:30,1.25,1:15,15,18,86,1.5,1:30,2.25,2:15,-45,-60, 0H 00M,0.0,-1.0
2024,"Luzardo, Jesús",,666200,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,308,267,98,1.5,1:30,1.5,1:30,0,41,98,1.5,1:30,2.0,2:00,-30,-30, 0H 00M,0.0,-0.5
2024,"Gonzales, Marco",,594835,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,112,64,99,1.5,1:30,1.25,1:15,15,48,99,1.5,1:30,2.0,2:00,-30,-45, 0H 00M,0.0,-0.75
2024,"Pérez, Martín",,527048,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,311,27,99,1.5,1:30,1.5,1:30,0,284,98,1.5,1:30,2.0,2:00,-30,-30, 0H 00M,0.0,-0.5
2024,"Garrett, Braxton",,666129,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,76,10,87,1.25,1:15,1.0,1:00,15,66,81,1.5,1:30,2.25,2:15,-45,-60,-0H 15M,-0.25,-1.25
2024,"Lovelady, Richard",,663992,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,53,17,74,1.5,1:30,1.25,1:15,15,36,75,1.5,1:30,2.5,2:30,-60,-75, 0H 00M,0.0,-1.25
2024,"Sears, JP",,676664,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,343,268,96,1.5,1:30,1.5,1:30,0,75,92,1.75,1:45,2.75,2:45,-60,-60,-0H 15M,-0.25,-1.25
2024,"Zerpa, Angel",,672582,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,172,80,91,1.5,1:30,1.5,1:30,0,92,85,1.75,1:45,2.75,2:45,-60,-60,-0H 15M,-0.25,-1.25
2024,"Romero, JoJo",,668941,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,174,51,87,1.75,1:45,1.25,1:15,30,123,83,1.75,1:45,2.75,2:45,-60,-90, 0H 00M,0.0,-1.5
2024,"Manaea, Sean",,640455,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,436,115,96,1.5,1:30,1.5,1:30,0,321,97,1.75,1:45,2.25,2:15,-30,-30,-0H 15M,-0.25,-0.75
2024,"Gasser, Robert",,688107,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,75,43,91,1.5,1:30,1.25,1:15,15,32,84,1.75,1:45,2.25,2:15,-30,-45,-0H 15M,-0.25,-1.0
2024,"Rogers, Trevor",,669432,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,410,250,88,1.75,1:45,1.5,1:30,15,160,87,1.75,1:45,2.5,2:30,-45,-60, 0H 00M,0.0,-1.0
2024,"Peralta, Wandy",,593974,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,132,21,97,1.75,1:45,1.5,1:30,15,111,97,1.75,1:45,2.0,2:00,-15,-30, 0H 00M,0.0,-0.5
2024,"Anderson, Tyler",,542881,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,386,348,98,12.5,12:30,12.5,12:30,0,38,93,1.75,1:45,2.25,2:15,-30,-30,-1H 15M,-1.25,-1.75
2024,"Snead, Kirby",,669912,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,42,12,95,2.0,2:00,1.75,1:45,15,30,95,2.0,2:00,2.5,2:30,-30,-45, 0H 00M,0.0,-0.75
2024,"Moll, Sam",,594580,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,68,35,75,1.75,1:45,1.25,1:15,30,33,85,2.25,2:15,3.0,3:00,-45,-75,-0H 30M,-0.5,-1.75
2024,"Sale, Chris",,519242,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,397,328,95,2.25,2:15,2.0,2:00,15,69,95,2.25,2:15,2.75,2:45,-30,-45, 0H 00M,0.0,-0.75
2024,"Lodolo, Nick",,666157,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,290,260,99,2.0,2:00,2.0,2:00,0,30,98,2.25,2:15,2.5,2:30,-15,-15,-0H 15M,-0.25,-0.5
2024,"Yarbrough, Ryan",,642232,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,178,89,98,2.25,2:15,2.0,2:00,15,89,98,2.25,2:15,2.75,2:45,-30,-45, 0H 00M,0.0,-0.75
2024,"Milner, Hoby",,571948,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,157,46,93,2.5,2:30,2.25,2:15,15,111,91,2.5,2:30,3.0,3:00,-30,-45, 0H 00M,0.0,-0.75
2024,"Hill, Tim",,657612,L,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,244,81,95,2.75,2:45,2.75,2:45,0,163,90,2.75,2:45,3.75,3:45,-60,-60, 0H 00M,0.0,-1.0
2024,"Thompson, Ryan",,657044,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,181,23,77,9.5,9:30,10.0,10:00,-30,158,79,9.0,9:00,8.25,8:15,45,75,+0H 30M,0.5,1.75
2024,"Cimber, Adam",,643256,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,171,88,59,9.25,9:15,10.0,10:00,-45,83,66,9.25,9:15,8.0,8:00,75,120, 0H 00M,0.0,2.0
2024,"Schreiber, John",,670167,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,153,79,81,9.75,9:45,10.0,10:00,-15,74,83,9.5,9:30,8.5,8:30,60,75,+0H 15M,0.25,1.5
2024,"Cuas, Jose",,621016,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,151,75,72,9.75,9:45,10.25,10:15,-30,76,76,9.75,9:45,9.0,9:00,45,75, 0H 00M,0.0,1.25
2024,"Scott, Tayler",,605463,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,174,136,97,10.0,10:00,10.0,10:00,0,38,98,9.75,9:45,9.5,9:30,15,15,+0H 15M,0.25,0.5
2024,"Roycroft, Chris",,688297,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,86,38,74,10.25,10:15,10.75,10:45,-30,48,93,9.75,9:45,9.0,9:00,45,75,+0H 30M,0.5,1.75
2024,"Anderson, Grant",,681982,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,67,31,80,9.75,9:45,10.0,10:00,-15,36,82,9.75,9:45,8.5,8:30,75,90, 0H 00M,0.0,1.5
2024,"Ryan, Ryder",,656924,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,136,33,94,10.25,10:15,10.5,10:30,-15,103,93,10.0,10:00,9.5,9:30,30,45,+0H 15M,0.25,1.0
2024,"Beede, Tyler",,595881,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,98,78,98,10.25,10:15,10.0,10:00,15,20,96,10.0,10:00,9.25,9:15,45,30,+0H 15M,0.25,0.75
2024,"Sandlin, Nick",,680704,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,128,90,85,10.0,10:00,10.25,10:15,-15,38,84,10.0,10:00,9.25,9:15,45,60, 0H 00M,0.0,1.0
2024,"Castillo, Luis",,622491,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,520,381,90,10.25,10:15,10.5,10:30,-15,139,92,10.0,10:00,9.25,9:15,45,60,+0H 15M,0.25,1.25
2024,"Martinez, Seth",,661527,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,205,120,86,10.0,10:00,10.25,10:15,-15,85,84,10.0,10:00,9.0,9:00,60,75, 0H 00M,0.0,1.25
2024,"Muñoz, Andrés",,662253,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,163,71,93,10.25,10:15,10.25,10:15,0,92,93,10.0,10:00,9.25,9:15,45,45,+0H 15M,0.25,1.0
2024,"Morton, Charlie",,450203,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,289,239,90,10.0,10:00,10.25,10:15,-15,50,92,10.0,10:00,9.25,9:15,45,60, 0H 00M,0.0,1.0
2024,"Kelly, Joe",,523260,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,120,54,96,10.25,10:15,10.5,10:30,-15,66,93,10.25,10:15,9.5,9:30,45,60, 0H 00M,0.0,1.0
2024,"Sands, Cole",,663485,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,104,71,93,10.5,10:30,10.5,10:30,0,33,89,10.25,10:15,9.75,9:45,30,30,+0H 15M,0.25,0.75
2024,"Webb, Logan",,657277,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,366,46,72,10.25,10:15,11.0,11:00,-45,320,75,10.25,10:15,9.0,9:00,75,120, 0H 00M,0.0,2.0
2024,"Farmer, Buck",,571656,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,163,79,90,10.5,10:30,10.5,10:30,0,84,88,10.25,10:15,9.5,9:30,45,45,+0H 15M,0.25,1.0
2024,"Foley, Jason",,671345,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,177,15,92,10.5,10:30,10.5,10:30,0,162,92,10.25,10:15,9.5,9:30,45,45,+0H 15M,0.25,1.0
2024,"Black, Mason",,696131,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,118,65,98,10.5,10:30,10.5,10:30,0,53,95,10.25,10:15,9.75,9:45,30,30,+0H 15M,0.25,0.75
2024,"Hoeing, Bryan",,663773,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,171,24,94,10.25,10:15,10.5,10:30,-15,147,93,10.25,10:15,9.75,9:45,30,45, 0H 00M,0.0,0.75
2024,"Jarvis, Bryce",,686826,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,165,132,91,10.75,10:45,11.0,11:00,-15,33,93,10.25,10:15,9.75,9:45,30,45,+0H 30M,0.5,1.25
2024,"Antone, Tejay",,622088,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,28,16,73,10.5,10:30,10.75,10:45,-15,12,68,10.25,10:15,9.25,9:15,60,75,+0H 15M,0.25,1.5
2024,"Hudson, Dakota",,641712,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,330,112,84,10.5,10:30,10.25,10:15,15,218,85,10.25,10:15,9.5,9:30,45,30,+0H 15M,0.25,0.75
2024,"Weissert, Greg",,669711,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,179,80,77,10.5,10:30,10.75,10:45,-15,99,78,10.25,10:15,9.25,9:15,60,75,+0H 15M,0.25,1.5
2024,"Cisnero, José",,542585,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,162,93,90,10.5,10:30,10.75,10:45,-15,69,93,10.25,10:15,9.75,9:45,30,45,+0H 15M,0.25,1.0
2024,"Soriano, José",,667755,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,394,138,89,10.25,10:15,10.5,10:30,-15,256,93,10.25,10:15,9.25,9:15,60,75, 0H 00M,0.0,1.25
2024,"Ferguson, Tyler",,621053,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,92,57,79,10.5,10:30,10.75,10:45,-15,35,80,10.25,10:15,9.5,9:30,45,60,+0H 15M,0.25,1.25
2024,"Hancock, Emerson",,676106,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,353,212,95,10.5,10:30,10.5,10:30,0,141,95,10.25,10:15,9.75,9:45,30,30,+0H 15M,0.25,0.75
2024,"Cannon, Jonathan",,686563,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,110,21,90,10.5,10:30,10.75,10:45,-15,89,87,10.25,10:15,9.0,9:00,75,90,+0H 15M,0.25,1.75
2024,"Ryan, Joe",,657746,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,349,333,96,10.5,10:30,10.5,10:30,0,16,96,10.5,10:30,9.75,9:45,45,45, 0H 00M,0.0,0.75
2024,"Woo, Bryan",,693433,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,105,71,91,10.5,10:30,10.75,10:45,-15,34,86,10.5,10:30,9.5,9:30,60,75, 0H 00M,0.0,1.25
2024,"Vest, Will",,676684,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,197,144,95,10.75,10:45,11.0,11:00,-15,53,89,10.5,10:30,9.75,9:45,45,60,+0H 15M,0.25,1.25
2024,"Nola, Aaron",,605400,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,450,244,93,10.5,10:30,10.75,10:45,-15,206,91,10.5,10:30,9.75,9:45,45,60, 0H 00M,0.0,1.0
2024,"Marsh, Alec",,679525,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,282,209,81,10.75,10:45,11.0,11:00,-15,73,82,10.5,10:30,9.75,9:45,45,60,+0H 15M,0.25,1.25
2024,"Eflin, Zach",,621107,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,306,64,79,10.5,10:30,11.0,11:00,-30,242,72,10.5,10:30,9.5,9:30,60,90, 0H 00M,0.0,1.5
2024,"Floro, Dylan",,571670,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,234,71,85,10.5,10:30,10.75,10:45,-15,163,86,10.5,10:30,9.75,9:45,45,60, 0H 00M,0.0,1.0
2024,"Brito, Jhony",,666745,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,160,93,96,10.5,10:30,10.5,10:30,0,67,96,10.5,10:30,10.0,10:00,30,30, 0H 00M,0.0,0.5
2024,"Erceg, Lucas",,668674,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,144,88,97,10.75,10:45,10.75,10:45,0,56,98,10.5,10:30,10.0,10:00,30,30,+0H 15M,0.25,0.75
2024,"Olson, Reese",,681857,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,346,207,86,10.5,10:30,10.75,10:45,-15,139,89,10.5,10:30,9.75,9:45,45,60, 0H 00M,0.0,1.0
2024,"Brooks, Aaron",,605156,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,36,21,96,10.5,10:30,10.5,10:30,0,15,94,10.5,10:30,9.75,9:45,45,45, 0H 00M,0.0,0.75
2024,"Winans, Allan",,642216,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,32,12,87,10.5,10:30,10.75,10:45,-15,20,84,10.5,10:30,9.5,9:30,60,75, 0H 00M,0.0,1.25
2024,"Hicks, Jordan",,663855,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,473,44,93,10.5,10:30,10.75,10:45,-15,429,86,10.5,10:30,9.5,9:30,60,75, 0H 00M,0.0,1.25
2024,"López, Jorge",,605347,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,213,68,98,10.5,10:30,10.5,10:30,0,145,97,10.5,10:30,9.75,9:45,45,45, 0H 00M,0.0,0.75
2024,"Ureña, José",,570632,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,248,48,94,10.5,10:30,10.5,10:30,0,200,92,10.5,10:30,9.75,9:45,45,45, 0H 00M,0.0,0.75
2024,"Teng, Kai-Wei",,678906,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,101,12,70,10.5,10:30,10.75,10:45,-15,89,69,10.5,10:30,9.25,9:15,75,90, 0H 00M,0.0,1.5
2024,"Waldron, Matt",,663362,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,308,185,89,10.5,10:30,10.75,10:45,-15,123,86,10.5,10:30,9.75,9:45,45,60, 0H 00M,0.0,1.0
2024,"Bido, Osvaldo",,674370,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,33,23,93,10.75,10:45,10.75,10:45,0,10,94,10.5,10:30,10.0,10:00,30,30,+0H 15M,0.25,0.75
2024,"Duffey, Tyler",,608648,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,84,53,72,10.75,10:45,11.0,11:00,-15,31,81,10.5,10:30,9.5,9:30,60,75,+0H 15M,0.25,1.5
2024,"García, Yimi",,554340,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,131,77,82,10.5,10:30,10.75,10:45,-15,54,84,10.5,10:30,9.5,9:30,60,75, 0H 00M,0.0,1.25
2024,"Wheeler, Zack",,554430,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,596,416,85,10.5,10:30,10.75,10:45,-15,180,86,10.5,10:30,9.5,9:30,60,75, 0H 00M,0.0,1.25
2024,"Ottavino, Adam",,493603,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,125,12,80,10.75,10:45,11.0,11:00,-15,113,79,10.5,10:30,9.5,9:30,60,75,+0H 15M,0.25,1.5
2024,"Houser, Adrian",,605288,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,353,85,93,10.75,10:45,11.0,11:00,-15,268,90,10.5,10:30,9.75,9:45,45,60,+0H 15M,0.25,1.25
2024,"Stewart, Brock",,592779,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,109,92,76,10.75,10:45,11.0,11:00,-15,17,81,10.5,10:30,9.25,9:15,75,90,+0H 15M,0.25,1.75
2024,"Spiers, Carson",,686730,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,55,34,87,10.75,10:45,11.25,11:15,-30,21,85,10.5,10:30,9.75,9:45,45,75,+0H 15M,0.25,1.5
2024,"Phillips, Evan",,623465,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,84,73,95,10.75,10:45,10.75,10:45,0,11,90,10.5,10:30,9.5,9:30,60,60,+0H 15M,0.25,1.25
2024,"Ortiz, Luis L.",,682847,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,189,63,86,10.25,10:15,10.5,10:30,-15,126,80,10.5,10:30,9.25,9:15,75,90,-0H 15M,-0.25,1.25
2024,"Pinto, Ricardo",,620982,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,115,17,93,10.75,10:45,10.75,10:45,0,98,91,10.5,10:30,9.75,9:45,45,45,+0H 15M,0.25,1.0
2024,"Vieira, Thyago",,600986,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,263,28,99,10.75,10:45,10.75,10:45,0,235,98,10.5,10:30,10.25,10:15,15,15,+0H 15M,0.25,0.5
2024,"Almonte, Yency",,622075,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,120,30,90,10.5,10:30,10.75,10:45,-15,90,91,10.5,10:30,9.5,9:30,60,75, 0H 00M,0.0,1.25
2024,"Santana, Dennis",,642701,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,114,16,90,10.5,10:30,10.75,10:45,-15,98,91,10.5,10:30,10.0,10:00,30,45, 0H 00M,0.0,0.75
2024,"Berríos, José",,621244,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,409,119,91,10.75,10:45,11.0,11:00,-15,290,98,10.5,10:30,10.0,10:00,30,45,+0H 15M,0.25,1.0
2024,"Priester, Quinn",,682990,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,209,70,80,10.75,10:45,11.0,11:00,-15,139,79,10.5,10:30,9.5,9:30,60,75,+0H 15M,0.25,1.5
2024,"Muñoz, Roddery",,682610,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,121,59,85,10.5,10:30,10.75,10:45,-15,62,80,10.5,10:30,9.5,9:30,60,75, 0H 00M,0.0,1.25
2024,"Sánchez, Sixto",,664350,R,4-Seamer / Sinker,FF,4-Seamer,SI,Sinker,174,149,85,10.75,10:45,11.0,11:00,-15,25,81,10.5,10:30,9.5,9:30,60,75,+0H 15M,0.25,1.5
