Season,name,player_id,pitch_hand,api_pitch_type,n_pitches,release_speed,spin_rate,movement_inches,alan_active_spin_pct,active_spin,hawkeye_measured,movement_inferred,pitch_name,active_spin_formatted,hawkeye_measured_clock_minutes,movement_inferred_clock_minutes,diff_measured_inferred,diff2,diff_measured_inferred_minutes,hawkeye_measured_clock_hh,hawkeye_measured_clock_mm,movement_inferred_clock_hh,movement_inferred_clock_mm,diff_clock_hh,diff_clock_mm
2024,"Garcia, Robert",676395,L,CH,54,87.1,1719,16.1,0.808232435,0.856913802,117.1704636,91.05400153,Changeup,86,120,180,26.11646207,26.11646207,-60,2,0,3,0,1,0
2024,"Quintana, Jose",500779,L,CH,149,85.5,1281,14.9,0.869765659,0.915381923,130.3412116,105.0178017,Changeup,92,105,150,25.32340996,25.32340996,-45,1,45,2,30,0,45
2024,"Lodolo, Nick",666157,L,CH,89,87.4,2055,19.3,0.905602003,0.929372146,107.7345319,87.71924183,Changeup,93,150,180,20.01529004,20.01529004,-30,2,30,3,0,0,30
2024,"France, J.P.",641585,R,CH,106,82.3,1984,18.6,0.873247899,0.971580362,226.6641381,237.9600235,Changeup,97,630,600,-11.29588544,11.29588544,30,10,30,10,0,0,30
2024,"Peralta, Wandy",593974,L,CH,116,88.3,2161,17.8,0.84380748,0.863535645,124.7739969,100.8156147,Changeup,86,105,165,23.95838217,23.95838217,-60,1,45,2,45,1,0
2024,"Sears, JP",676664,L,CH,184,84.4,1685,18.7,0.943282424,0.977945596,104.635364,90.01918089,Changeup,98,150,180,14.61618311,14.61618311,-30,2,30,3,0,0,30
2024,"Cecconi, Slade",677944,R,CH,65,81.2,1892,15.9,0.767436741,0.90525339,235.4676638,254.4762304,Changeup,91,615,570,-19.00856661,19.00856661,45,10,15,9,30,0,45
2024,"Blackburn, Paul",621112,R,CH,128,85.5,1732,13.5,0.672936015,0.736830716,209.49012,246.7972184,Changeup,74,660,585,-37.30709849,37.30709849,75,11,0,9,45,1,15
2024,"Gil, Luis",661563,R,CH,214,91,1766,16.9,0.868942685,0.843108559,223.1625035,256.5370058,Changeup,84,630,570,-33.37450231,33.37450231,60,10,30,9,30,1,0
2024,"Elder, Bryce",693821,R,CH,52,84.7,2162,13.2,0.620570938,0.713359653,214.8100196,250.6159977,Changeup,71,645,585,-35.8059781,35.8059781,60,10,45,9,45,1,0
2024,"Hendricks, Kyle",543294,R,CH,251,80.9,2175,15.8,0.710626237,0.774378652,227.3413617,242.753735,Changeup,77,630,600,-15.41237336,15.41237336,30,10,30,10,0,0,30
2024,"Vodnik, Victor",680767,R,CH,62,89.4,1814,15,0.808516331,0.835887746,243.051535,273.2872254,Changeup,84,600,540,-30.23569036,30.23569036,60,10,0,9,0,1,0
2024,"Flexen, Chris",623167,R,CH,110,81,1308,15.3,0.866050968,0.976641346,217.4614927,238.2668548,Changeup,98,645,600,-20.80536206,20.80536206,45,10,45,10,0,0,45
2024,"Gomber, Austin",596295,L,CH,191,80.6,1633,14.3,0.772676627,0.985345489,121.1480637,133.9468263,Changeup,99,120,90,-12.79876263,12.79876263,30,2,0,1,30,0,30
2024,"Banks, Tanner",621383,L,CH,67,86.3,1858,14.3,0.704638044,0.811816301,145.9530663,111.0490604,Changeup,81,75,135,34.90400592,34.90400592,-60,1,15,2,15,1,0
2024,"Severino, Luis",622663,R,CH,74,86.1,1555,16.4,0.860714624,0.980783661,246.8442265,245.28812,Changeup,98,585,585,1.556106532,1.556106532,0,9,45,9,45,0,0
2024,"Weathers, Ryan",677960,L,CH,226,86.3,1797,14.6,0.729550177,0.854887894,122.2703857,105.2497832,Changeup,85,120,150,17.02060246,17.02060246,-30,2,0,2,30,0,30
2024,"Wicks, Jordan",696136,L,CH,115,82.3,1522,13.4,0.710856496,0.95033312,127.0991726,115.4307733,Changeup,95,105,135,11.66839935,11.66839935,-30,1,45,2,15,0,30
2024,"Sale, Chris",519242,L,CH,114,86.8,1823,16.8,0.860769201,0.99430331,94.91550841,86.37549899,Changeup,99,165,180,8.540009427,8.540009427,-15,2,45,3,0,0,15
2024,"Fried, Max",608331,L,CH,124,86,1490,14.2,0.780377522,0.845435584,133.9432934,105.9110973,Changeup,85,90,150,28.03219614,28.03219614,-60,1,30,2,30,1,0
2024,"Feltner, Ryan",663372,R,CH,123,85.5,1626,7.5,0.417007005,0.671968549,206.8417141,240.3121416,Changeup,67,660,600,-33.47042748,33.47042748,60,11,0,10,0,1,0
2024,"Blach, Ty",621389,L,CH,70,80.2,1987,16.1,0.815403986,0.996342758,89.22436493,78.77177533,Changeup,100,180,195,10.4525896,10.4525896,-15,3,0,3,15,0,15
2024,"Fulmer, Carson",608334,R,CH,112,87.8,1444,16.4,0.91792584,0.93227525,234.8847248,257.2284956,Changeup,93,615,570,-22.34377084,22.34377084,45,10,15,9,30,0,45
2024,"Mantiply, Joe",573009,L,CH,80,80.8,1688,16.4,0.848552969,0.988204145,75.81055925,67.71863785,Changeup,99,210,225,8.091921391,8.091921391,-15,3,30,3,45,0,15
2024,"Luzardo, Jesús",666200,L,CH,142,86.7,1969,19,0.903054151,0.993298485,117.1889996,114.0701067,Changeup,99,120,135,3.118892888,3.118892888,-15,2,0,2,15,0,15
2024,"Irvin, Cole",608344,L,CH,80,85.1,1553,16.6,0.874090914,0.990923226,124.9732945,112.2887901,Changeup,99,105,135,12.68450441,12.68450441,-30,1,45,2,15,0,30
2024,"Bibee, Tanner",676440,R,CH,171,82.6,1976,18.4,0.862506658,0.893876692,213.0276754,233.7785928,Changeup,89,660,615,-20.7509174,20.7509174,45,11,0,10,15,0,45
2024,"Shuster, Jared",694363,L,CH,91,83,1604,15.6,0.810303724,0.982669832,127.4014167,125.1702099,Changeup,98,105,105,2.231206816,2.231206816,0,1,45,1,45,0,0
2024,"Beeks, Jalen",656222,L,CH,89,89.1,2060,18.5,0.911795615,0.933216119,132.2519318,114.7466424,Changeup,93,90,135,17.50528942,17.50528942,-45,1,30,2,15,0,45
2024,"Cano, Yennier",666974,R,CH,129,90.3,1698,17.9,0.931111584,0.986312044,263.9143227,273.0349226,Changeup,99,555,540,-9.120599963,9.120599963,15,9,15,9,0,0,15
2024,"Gore, MacKenzie",669022,L,CH,92,85.5,1932,15.7,0.739584592,0.923831467,124.1781605,122.4136356,Changeup,92,105,120,1.764524894,1.764524894,-15,1,45,2,0,0,15
2024,"Anderson, Chase",502624,R,CH,113,83.9,2266,22.1,0.973566586,0.994018831,237.6763095,239.5796832,Changeup,99,600,600,-1.903373669,1.903373669,0,10,0,10,0,0,0
2024,"Rodón, Carlos",607074,L,CH,68,84.5,1602,13.2,0.694447159,0.784727332,136.765966,98.81837052,Changeup,78,90,165,37.94759545,37.94759545,-75,1,30,2,45,1,15
2024,"Marsh, Alec",679525,R,CH,83,86.6,1800,17.3,0.851164985,0.889285095,237.2045698,261.6973393,Changeup,89,600,555,-24.49276951,24.49276951,45,10,0,9,15,0,45
2024,"Wentz, Joey",666214,L,CH,75,85.9,2040,18,0.839216628,0.974549524,130.578251,123.2411135,Changeup,97,105,120,7.337137489,7.337137489,-15,1,45,2,0,0,15
2024,"Carrasco, Carlos",471911,R,CH,150,86.3,1379,8.8,0.498522515,0.571304712,232.4801071,271.2959901,Changeup,57,615,540,-38.81588299,38.81588299,75,10,15,9,0,1,15
2024,"Bielak, Brandon",656232,R,CH,115,87.4,2048,16.2,0.775202793,0.820934507,229.8354349,259.774666,Changeup,82,615,555,-29.93923115,29.93923115,60,10,15,9,15,1,0
2024,"Houser, Adrian",605288,R,CH,86,83.7,1497,15.8,0.847628471,0.872133537,234.95187,260.1599463,Changeup,87,615,555,-25.20807639,25.20807639,60,10,15,9,15,1,0
2024,"Lorenzen, Michael",547179,R,CH,124,84.8,1977,18.5,0.889297947,0.97639867,238.8363179,246.1312082,Changeup,98,600,585,-7.294890301,7.294890301,15,10,0,9,45,0,15
2024,"Molina, Anthony",683627,R,CH,64,84.9,1824,16.4,0.85312393,0.957448285,226.5601861,244.248071,Changeup,96,630,585,-17.68788487,17.68788487,45,10,30,9,45,0,45
2024,"Heaney, Andrew",571760,L,CH,106,83.8,2097,18.4,0.862747449,0.990845239,112.1696799,102.2431207,Changeup,99,135,150,9.926559144,9.926559144,-15,2,15,2,30,0,15
2024,"Crochet, Garrett",676979,L,CH,76,90.7,2057,18.5,0.891611306,0.992952539,123.3275751,116.2124828,Changeup,99,120,135,7.115092254,7.115092254,-15,2,0,2,15,0,15
2024,"Montgomery, Jordan",656756,L,CH,104,82.8,1594,15,0.798143118,0.982740832,131.2670868,139.5401047,Changeup,98,90,75,-8.273017898,8.273017898,15,1,30,1,15,0,15
2024,"Jackson, Jay",543351,R,CH,51,86,1674,16.4,0.849890335,0.807290841,218.3997468,250.9545581,Changeup,81,645,585,-32.55481125,32.55481125,60,10,45,9,45,1,0
2024,"Kikuchi, Yusei",579328,L,CH,70,86.8,1566,15.9,0.856016024,0.89141669,141.7254938,116.054137,Changeup,89,75,135,25.67135683,25.67135683,-60,1,15,2,15,1,0
2024,"Abbott, Andrew",671096,L,CH,157,84.8,2096,19.7,0.913126422,0.979719354,134.3156959,126.1739054,Changeup,98,90,105,8.141790532,8.141790532,-15,1,30,1,45,0,15
2024,"Brito, Jhony",666745,R,CH,123,89.7,1747,17.7,0.920158721,0.98225776,233.8794199,246.4745828,Changeup,98,615,585,-12.59516297,12.59516297,30,10,15,9,45,0,30
2024,"Rodriguez, Grayson",680570,R,CH,147,83.5,1704,13.4,0.668572358,0.90134808,256.9703689,261.7977664,Changeup,90,570,555,-4.827397498,4.827397498,15,9,30,9,15,0,15
2024,"Wacha, Michael",608379,R,CH,262,81.4,1520,14.8,0.782445263,0.82074125,241.1923203,243.3915134,Changeup,82,600,600,-2.19919308,2.19919308,0,10,0,10,0,0,0
2024,"Webb, Logan",657277,R,CH,360,87.6,1472,12.9,0.709079783,0.829285269,263.7346315,299.3433207,Changeup,83,555,480,-35.60868922,35.60868922,75,9,15,8,0,1,15
2024,"Whitlock, Garrett",676477,R,CH,86,84.4,2116,19.5,0.866498404,0.930985639,265.2121349,269.779495,Changeup,93,555,540,-4.567360176,4.567360176,15,9,15,9,0,0,15
2024,"Woods Richardson, Simeon",680573,R,CH,138,82.8,2217,18.3,0.828267604,0.888226587,248.7806704,241.4844813,Changeup,89,585,600,7.296189126,7.296189126,-15,9,45,10,0,0,15
2024,"Olson, Reese",681857,R,CH,185,86.5,2031,13.9,0.652114955,0.687408188,246.5593762,271.6796243,Changeup,69,585,540,-25.12024803,25.12024803,45,9,45,9,0,0,45
2024,"Allen, Logan",671106,L,CH,89,81.3,871,4.3,0.319885887,0.71439803,145.0293138,132.4596031,Changeup,71,75,90,12.56971068,12.56971068,-15,1,15,1,30,0,15
2024,"López, Pablo",641154,R,CH,170,88.6,2096,19.4,0.909870698,0.871925579,229.9549211,253.824325,Changeup,87,615,570,-23.86940399,23.86940399,45,10,15,9,30,0,45
2024,"Moore, Matt",519043,L,CH,85,83.4,1993,19.6,0.916731128,0.974610069,111.1528772,111.5259955,Changeup,97,135,135,-0.373118318,0.373118318,0,2,15,2,15,0,0
2024,"Miller, Erik",669062,L,CH,155,84.7,1817,17.2,0.833261597,0.976520717,96.01418601,95.79036917,Changeup,98,165,165,0.223816843,0.223816843,0,2,45,2,45,0,0
2024,"Ober, Bailey",641927,R,CH,180,83.2,2039,18.9,0.874241141,0.983695099,251.0273877,255.0810928,Changeup,98,585,570,-4.053705046,4.053705046,15,9,45,9,30,0,15
2024,"Lugo, Seth",607625,R,CH,58,86.7,1599,15.3,0.817829855,0.871959777,225.5078243,252.0132352,Changeup,87,630,570,-26.50541088,26.50541088,60,10,30,9,30,1,0
2024,"King, Michael",650633,R,CH,227,86.2,2045,18.4,0.878207703,0.938951527,239.2362949,258.3390988,Changeup,94,600,570,-19.10280387,19.10280387,30,10,0,9,30,0,30
2024,"Holton, Tyler",663947,L,CH,68,82.9,1660,16.8,0.855639528,0.959804441,103.935315,99.8295448,Changeup,96,150,165,4.105770217,4.105770217,-15,2,30,2,45,0,15
2024,"Criswell, Cooper",681867,R,CH,140,84.5,1499,16.6,0.87911473,0.863533577,264.7368067,294.8124095,Changeup,86,555,495,-30.07560272,30.07560272,60,9,15,8,15,1,0
2024,"Rodríguez, Joely",570257,L,CH,76,85.3,1174,13.3,0.799903506,0.975493666,110.4903851,97.85184175,Changeup,98,135,165,12.63854339,12.63854339,-30,2,15,2,45,0,30
2024,"Suárez, Albert",544150,R,CH,79,85.5,1966,18.4,0.877104312,0.982545116,239.2364445,251.7061529,Changeup,98,600,570,-12.4697084,12.4697084,30,10,0,9,30,0,30
2024,"Marinaccio, Ron",676760,R,CH,56,82.2,2020,17.8,0.818073732,0.96002288,266.3809531,272.1709698,Changeup,96,540,540,-5.790016735,5.790016735,0,9,0,9,0,0,0
2024,"Castillo, Luis",622491,R,CH,132,88.2,1806,18.1,0.8998719,0.916816828,255.3193881,275.2105437,Changeup,92,570,525,-19.89115558,19.89115558,45,9,30,8,45,0,45
2024,"Morton, Charlie",450203,R,CH,90,85.1,2159,19,0.880877428,0.993770689,265.7844637,274.26583,Changeup,99,555,525,-8.481366265,8.481366265,30,9,15,8,45,0,30
2024,"Hall, DL",669084,L,CH,63,84.3,1972,17.9,0.834128353,0.99508831,119.6751522,118.8240015,Changeup,100,120,120,0.851150748,0.851150748,0,2,0,2,0,0,0
2024,"Means, John",607644,L,CH,91,82,2151,20.2,0.916435014,0.975877191,133.0439565,139.6953823,Changeup,98,90,75,-6.651425757,6.651425757,15,1,30,1,15,0,15
2024,"Blanco, Ronel",669854,R,CH,194,85.4,1496,15.3,0.83304821,0.964687661,240.9732531,254.8326809,Changeup,96,600,570,-13.85942779,13.85942779,30,10,0,9,30,0,30
2024,"Sánchez, Cristopher",650911,L,CH,259,84.7,1996,19.1,0.886859986,0.87715465,111.0367574,85.90367027,Changeup,88,135,195,25.13308709,25.13308709,-60,2,15,3,15,1,0
2024,"Canning, Griffin",656288,R,CH,198,88.4,1769,18,0.908818787,0.879312152,235.5364839,260.066159,Changeup,88,615,555,-24.5296751,24.5296751,60,10,15,9,15,1,0
2024,"Pepiot, Ryan",686752,R,CH,118,86.4,2404,16.6,0.742038116,0.861040711,250.1066356,258.8856306,Changeup,86,585,555,-8.778994993,8.778994993,30,9,45,9,15,0,30
2024,"Anderson, Tyler",542881,L,CH,323,78.8,1872,17.2,0.811980765,0.968418158,138.4767932,128.6769026,Changeup,97,90,105,9.799890563,9.799890563,-15,1,30,1,45,0,15
2024,"Weaver, Luke",596133,R,CH,114,88,1853,14.7,0.726324636,0.822670929,222.7449729,258.2221215,Changeup,82,630,570,-35.47714852,35.47714852,60,10,30,9,30,1,0
2024,"Leone, Dominic",608678,R,CH,71,90.6,1692,12,0.636486522,0.795432538,220.653949,258.0897716,Changeup,80,645,570,-37.43582255,37.43582255,75,10,45,9,30,1,15
2024,"Crismatt, Nabil",622503,R,CH,58,81.7,1657,10.5,0.528865531,0.689787974,242.0937271,270.837703,Changeup,69,600,540,-28.74397586,28.74397586,60,10,0,9,0,1,0
2024,"Soroka, Michael",647336,R,CH,117,82.1,2197,19.7,0.886761507,0.942607244,237.3926174,252.2389714,Changeup,94,600,570,-14.84635393,14.84635393,30,10,0,9,30,0,30
2024,"Paddack, Chris",663978,R,CH,228,83,1904,16.8,0.81460936,0.951358223,251.0937245,258.9332934,Changeup,95,585,555,-7.839568922,7.839568922,30,9,45,9,15,0,30
2024,"Hudson, Dakota",641712,R,CH,59,83.7,1778,15.4,0.78654782,0.887328675,239.7224461,265.0409338,Changeup,89,600,555,-25.31848769,25.31848769,45,10,0,9,15,0,45
2024,"Yarbrough, Ryan",642232,L,CH,54,77.6,1842,16.7,0.782782565,0.938436945,86.88015392,94.02612888,Changeup,94,180,165,-7.145974961,7.145974961,15,3,0,2,45,0,15
2024,"Lynn, Lance",458681,R,CH,50,84.5,1728,15.5,0.785996558,0.826503237,221.7468115,249.542519,Changeup,83,630,585,-27.79570748,27.79570748,45,10,30,9,45,0,45
2024,"Corbin, Patrick",571578,L,CH,57,81.5,1544,16,0.834062754,0.990941914,132.405691,122.4983614,Changeup,99,90,120,9.907329638,9.907329638,-30,1,30,2,0,0,30
2024,"Berríos, José",621244,R,CH,110,84.5,1532,15.9,0.853346456,0.980360822,254.0186698,258.0268582,Changeup,98,570,570,-4.008188402,4.008188402,0,9,30,9,30,0,0
2024,"Latz, Jacob",656641,L,CH,80,85.3,2012,17.7,0.85093052,0.978597559,131.1408325,125.80638,Changeup,98,105,105,5.334452546,5.334452546,0,1,45,1,45,0,0
2024,"Erceg, Lucas",668674,R,CH,87,91.2,1995,20.5,0.979796121,0.936325145,235.7048022,254.7257127,Changeup,94,615,570,-19.02091045,19.02091045,45,10,15,9,30,0,45
2024,"Dunning, Dane",641540,R,CH,81,85.9,1906,19,0.932292617,0.968522423,241.5707576,259.9292971,Changeup,97,600,555,-18.35853954,18.35853954,45,10,0,9,15,0,45
2024,"Suárez, Ranger",624133,L,CH,153,80.7,1241,11.5,0.66321818,0.79929901,118.5016264,95.20976172,Changeup,80,120,165,23.29186465,23.29186465,-45,2,0,2,45,0,45
2024,"Gallen, Zac",668678,R,CH,79,86.6,1533,13.6,0.74514064,0.893994967,224.5488008,247.712421,Changeup,89,630,585,-23.16362015,23.16362015,45,10,30,9,45,0,45
2024,"Bello, Brayan",678394,R,CH,238,86.5,1786,17.3,0.856349158,0.987235507,251.5152841,264.9704843,Changeup,99,570,555,-13.45520016,13.45520016,15,9,30,9,15,0,15
2024,"Gaddis, Hunter",683769,R,CH,57,81.2,2127,20.1,0.9082256,0.990521885,243.7618593,247.3458168,Changeup,99,585,585,-3.583957496,3.583957496,0,9,45,9,45,0,0
2024,"Wood, Alex",622072,L,CH,168,84.6,1657,16.8,0.844128504,0.979662791,90.79392203,83.80641358,Changeup,98,180,195,6.987508449,6.987508449,-15,3,0,3,15,0,15
2024,"Rogers, Trevor",669432,L,CH,190,85.8,1615,15.1,0.797355574,0.862506048,114.5104204,82.25560301,Changeup,86,135,195,32.25481735,32.25481735,-60,2,15,3,15,1,0
2024,"Devenski, Chris",606965,R,CH,116,82.4,1692,17.4,0.882186226,0.875372739,229.0206998,256.568739,Changeup,88,615,570,-27.54803926,27.54803926,45,10,15,9,30,0,45
2024,"Fleming, Josh",676596,L,CH,101,83.1,1567,13.7,0.712497233,0.815007927,109.7749413,79.84882824,Changeup,82,135,195,29.92611306,29.92611306,-60,2,15,3,15,1,0
2024,"Peralta, Freddy",642547,R,CH,134,87.9,1821,17.4,0.863760588,0.872990901,236.9333056,259.7664898,Changeup,87,600,555,-22.83318423,22.83318423,45,10,0,9,15,0,45
2024,"Priester, Quinn",682990,R,CH,58,88.3,1540,15.6,0.853210723,0.931399532,238.4150421,258.433806,Changeup,93,600,570,-20.01876395,20.01876395,30,10,0,9,30,0,30
2024,"Javier, Cristian",664299,R,CH,153,81.2,2397,14.2,0.607855509,0.72810316,261.5888223,255.5343304,Changeup,73,555,570,6.054491876,6.054491876,-15,9,15,9,30,0,15
2024,"Jarvis, Bryce",686826,R,CH,67,85.6,1988,18.8,0.911168287,0.963458991,265.6832245,255.7673242,Changeup,96,555,570,9.915900227,9.915900227,-15,9,15,9,30,0,15
2024,"Vásquez, Randy",681190,R,CH,53,88.6,2187,19.4,0.927107293,0.958172265,237.9970184,254.9216607,Changeup,96,600,570,-16.92464222,16.92464222,30,10,0,9,30,0,30
2024,"Richards, Trevor",670950,R,CH,233,78.8,2609,14.3,0.583337261,0.576782938,273.9965873,291.0327757,Changeup,58,525,495,-17.03618842,17.03618842,30,8,45,8,15,0,30
2024,"Iglesias, Raisel",628452,R,CH,109,89,2010,17.7,0.860140695,0.852072589,239.6466911,259.2796071,Changeup,85,600,555,-19.63291599,19.63291599,45,10,0,9,15,0,45
2024,"Williams, Trevor",592866,R,CH,134,82.8,1619,17.4,0.888040077,0.899816153,247.7630178,271.6389239,Changeup,90,585,540,-23.87590612,23.87590612,45,9,45,9,0,0,45
2024,"Fedde, Erick",607200,R,CH,162,88,1690,12.6,0.654566221,0.715205903,225.3570403,263.3921801,Changeup,72,630,555,-38.03513976,38.03513976,75,10,30,9,15,1,15
2024,"Sandoval, Patrick",663776,L,CH,276,82.7,1703,17.5,0.878490325,0.983131654,114.3777889,119.0951999,Changeup,98,135,120,-4.717411003,4.717411003,15,2,15,2,0,0,15
2024,"Gray, Jon",592351,R,CH,74,88.7,1508,15.8,0.889648749,0.993943392,234.9662368,251.6259168,Changeup,99,615,570,-16.65968003,16.65968003,45,10,15,9,30,0,45
2024,"Winckowski, Josh",670174,R,CH,56,91.8,1733,18.7,0.965179862,0.930026046,231.4706835,257.1621291,Changeup,93,615,570,-25.69144559,25.69144559,45,10,15,9,30,0,45
2024,"Adam, Jason",592094,R,CH,73,89.6,2199,17.7,0.815794988,0.795546262,229.1410238,260.4342892,Changeup,80,615,555,-31.29326538,31.29326538,60,10,15,9,15,1,0
2024,"Valdez, Framber",664285,L,CH,76,89.6,1714,16.8,0.874359971,0.800400757,123.1232423,87.86718276,Changeup,80,120,180,35.25605952,35.25605952,-60,2,0,3,0,1,0
2024,"Kelly, Merrill",518876,R,CH,69,89,2210,15.5,0.767661015,0.794410944,238.4105509,271.6045147,Changeup,79,600,540,-33.19396381,33.19396381,60,10,0,9,0,1,0
2024,"Nola, Aaron",605400,R,CH,113,85.1,1513,16.7,0.889547852,0.986971347,248.9835581,264.4292851,Changeup,99,585,555,-15.44572704,15.44572704,30,9,45,9,15,0,30
2024,"Avila, Pedro",658648,R,CH,85,83.4,1687,3.5,0.17597198,0.210042364,171.1309396,213.924531,Changeup,21,735,645,-42.79359136,42.79359136,90,12,15,10,45,1,30
2024,"Musgrove, Joe",605397,R,CH,51,86.7,2117,15.1,0.700057391,0.665308219,228.2835062,262.3318082,Changeup,67,630,555,-34.04830205,34.04830205,75,10,30,9,15,1,15
2024,"Bradford, Cody",674003,L,CH,78,81.4,1825,18.1,0.89672963,0.997651995,130.347273,125.4295307,Changeup,100,105,105,4.917742297,4.917742297,0,1,45,1,45,0,0
2024,"Keller, Brad",641745,R,CH,82,88.5,1676,10.3,0.540769758,0.676393535,199.8346421,243.5658287,Changeup,68,675,600,-43.73118662,43.73118662,75,11,15,10,0,1,15
2024,"Montero, Rafael",606160,R,CH,103,91,2075,18.7,0.893408636,0.932468654,235.117414,257.6351074,Changeup,93,615,570,-22.51769337,22.51769337,45,10,15,9,30,0,45
2024,"Bassitt, Chris",605135,R,CH,59,84.6,1941,19.2,0.918579101,0.977602405,238.2604977,248.5764313,Changeup,98,600,585,-10.31593358,10.31593358,15,10,0,9,45,0,15
2024,"Suter, Brent",608718,L,CH,86,75,1592,14,0.692868503,0.925098742,156.0719072,140.1627707,Changeup,93,765,75,15.90913657,15.90913657,-30,12,45,1,15,0,30
2024,"Cortes, Nestor",641482,L,CH,70,83.1,1421,14.8,0.807663312,0.931000439,120.4152567,96.31504013,Changeup,93,120,165,24.10021655,24.10021655,-45,2,0,2,45,0,45
2024,"Webb, Jacob",657097,R,CH,89,84,2233,21,0.932617466,0.995186088,242.8228529,244.5592155,Changeup,100,600,585,-1.736362504,1.736362504,15,10,0,9,45,0,15
2024,"Pérez, Martín",527048,L,CH,198,83.3,1664,17.1,0.872161643,0.994218237,125.4707656,115.3809028,Changeup,99,105,135,10.08986272,10.08986272,-30,1,45,2,15,0,30
2024,"Manaea, Sean",640455,L,CH,142,85.7,1483,15.8,0.853945246,0.936997236,123.2801466,104.3228852,Changeup,94,120,150,18.95726148,18.95726148,-30,2,0,2,30,0,30
2024,"Cabrera, Edward",665795,R,CH,152,92.5,1688,19.4,1.03185803,0.942130596,224.4845622,248.0034694,Changeup,94,630,585,-23.51890725,23.51890725,45,10,30,9,45,0,45
2024,"Skubal, Tarik",669373,L,CH,218,85.5,1661,17.2,0.883250077,0.830457842,131.5065767,106.6655967,Changeup,83,90,150,24.84097999,24.84097999,-60,1,30,2,30,1,0
2024,"González, Victor",624647,L,CH,56,86.1,1959,19,0.89821287,0.986832685,101.9151649,96.33602456,Changeup,99,150,165,5.579140359,5.579140359,-15,2,30,2,45,0,15
2024,"Ureña, José",570632,R,CH,118,88.6,1751,17.3,0.908630011,0.938181652,227.197533,241.1945903,Changeup,94,630,600,-13.99705733,13.99705733,30,10,30,10,0,0,30
2024,"Farmer, Buck",571656,R,CH,73,86.3,1722,15.9,0.807185423,0.782224708,247.6068702,274.1994694,Changeup,78,585,525,-26.59259916,26.59259916,60,9,45,8,45,1,0
2024,"Nelson, Ryne",669194,R,CH,73,83.8,1936,18,0.872746915,0.994985973,239.898885,242.9134508,Changeup,99,600,600,-3.014565739,3.014565739,0,10,0,10,0,0,0
2024,"Hancock, Emerson",676106,R,CH,114,87.2,1895,18.1,0.903534161,0.992585674,259.9416516,262.0733527,Changeup,99,555,555,-2.131701186,2.131701186,0,9,15,9,15,0,0
2024,"Ross, Joe",605452,R,CH,57,90.2,1856,18.3,0.932651872,0.935112469,236.4644277,254.2062559,Changeup,94,600,570,-17.74182824,17.74182824,30,10,0,9,30,0,30
2024,"Romero, JoJo",668941,L,CH,73,85.8,1591,16.9,0.894680041,0.982949634,108.429866,99.16865718,Changeup,98,150,165,9.261208777,9.261208777,-15,2,30,2,45,0,15
2024,"Lambert, Peter",663567,R,CH,110,86.9,1466,13.6,0.811014306,0.988453121,227.9933941,242.3847308,Changeup,99,630,600,-14.3913367,14.3913367,30,10,30,10,0,0,30
2024,"Burnes, Corbin",669203,R,CH,100,89.1,2050,15.2,0.717874235,0.689742584,214.2194524,245.8759234,Changeup,69,645,585,-31.65647105,31.65647105,60,10,45,9,45,1,0
2024,"Alexander, Tyler",641302,L,CH,111,80.9,1613,16.3,0.842670046,0.903643498,127.6161234,106.1305234,Changeup,90,105,150,21.48560003,21.48560003,-45,1,45,2,30,0,45
2024,"Martinez, Seth",661527,R,CH,61,85,1645,14.8,0.771558465,0.821229462,251.8655697,280.4112414,Changeup,82,570,525,-28.54567167,28.54567167,45,9,30,8,45,0,45
2024,"Scott, Tayler",605463,R,CH,107,85.7,1563,13.6,0.727116979,0.844069665,259.1561274,291.967531,Changeup,84,555,495,-32.81140363,32.81140363,60,9,15,8,15,1,0
2024,"Matz, Steven",571927,L,CH,130,83.3,2310,15.7,0.695104191,0.819784457,94.29688903,86.94697671,Changeup,82,165,180,7.349912323,7.349912323,-15,2,45,3,0,0,15
2024,"Henry, Tommy",674072,L,CH,85,83.6,1480,15,0.860091818,0.952460339,119.178034,101.91696,Changeup,95,120,150,17.26107401,17.26107401,-30,2,0,2,30,0,30
2024,"Suarez, José",660761,L,CH,110,82.6,1559,15.9,0.82659589,0.876800111,128.1539938,102.266208,Changeup,88,105,150,25.88778586,25.88778586,-45,1,45,2,30,0,45
2024,"Pfaadt, Brandon",694297,R,CH,108,87.5,2009,16.3,0.790108023,0.80513586,231.1537109,262.9642047,Changeup,81,615,555,-31.81049381,31.81049381,60,10,15,9,15,1,0
2024,"Detmers, Reid",672282,L,CH,147,84.5,1473,15.5,0.842854253,0.923932522,156.2486555,132.4083758,Changeup,92,765,90,23.8402797,23.8402797,-45,12,45,1,30,0,45
2024,"Martinez, Nick",607259,R,CH,130,79.4,2112,16.3,0.722666723,0.837358272,240.2039023,250.2236567,Changeup,84,600,585,-10.01975437,10.01975437,15,10,0,9,45,0,15
2024,"Gibson, Kyle",502043,R,CH,92,84.6,1710,14.4,0.737713675,0.81638888,225.0775655,255.2860653,Changeup,82,630,570,-30.20849984,30.20849984,60,10,30,9,30,1,0
2024,"Faedo, Alex",656412,R,CH,85,89,1856,17.4,0.86927664,0.864445432,245.875646,270.4842134,Changeup,86,585,540,-24.60856743,24.60856743,45,9,45,9,0,0,45
