year,name,player_id,team_name,team_name_abbrev,pitch_hand,avg_speed,pitches_thrown,total_pitches,pitches_per_game,pitch_per,pitch_type,pitch_name,pitcher_break_z,league_break_z,diff_z,rise,pitcher_break_x,league_break_x,diff_x,tail,percent_rank_diff_z,percent_rank_diff_x
2023,"Winckowski, Josh",670174,Red Sox,BOS,R,88.9,444,1383,8.537037037,0.321041215,FC,Cutter,34,-27,-6.9,-26,4.6,2.9,1.7,59,0.012345679,0.833333333
2023,"Freeland, Kyle",607536,Rockies,COL,L,88.8,444,2414,14.90123457,0.183927092,FF,4-Seam Fastball,20.3,-18.5,-1.7,-9,6.3,-6.3,0,-1,0.203431373,0.468137255
2023,"Honeywell, Brent",641703,White Sox,CWS,R,94.8,444,943,5.820987654,0.470837752,FF,4-Seam Fastball,14.5,-14.4,-0.2,-1,6.5,-7.1,-0.7,-9,0.460784314,0.37254902
2023,"Oviedo, Johan",670912,Pirates,PIT,R,80.9,444,2980,18.39506173,0.148993289,CU,Curveball,42.6,-50.9,-8.4,-16,7.1,8,-0.9,-12,0.045045045,0.369369369
2023,"Weems, Jordan",607179,Nationals,WSH,R,96.2,444,920,5.679012346,0.482608696,FF,4-Seam Fastball,12.6,-13.6,1,8,7.4,-7.5,-0.1,-1,0.732843137,0.450980392
2023,"Sewald, Paul",623149,D-backs,AZ,R,83.8,444,1037,6.401234568,0.428158149,ST,Sweeper,29.9,-34.9,-5,-14,11.1,12.4,-1.3,-10,0.037037037,0.324074074
2023,"Lively, Ben",594902,Reds,CIN,R,90.6,443,1383,8.537037037,0.320318149,FF,4-Seam Fastball,18.6,-18.5,-0.1,-1,6.8,-7.8,-1,-13,0.480392157,0.335784314
2023,"Canning, Griffin",656288,Angels,LAA,R,90.2,443,2177,13.4382716,0.203491043,CH,Changeup,29.3,-29.5,-0.2,-1,16.3,-15.4,0.9,6,0.47080292,0.602189781
2023,"Barlow, Scott",605130,Padres,SD,R,83,443,1197,7.388888889,0.370091896,SL,Slider,39.1,-38.2,0.9,2,10.8,6.8,4.1,60,0.634615385,0.878205128
2023,"Gray, Sonny",543243,Twins,MIN,R,92.8,443,2818,17.39506173,0.157203691,SI,Sinker,22.1,-23.7,-1.6,-7,10.6,-15.1,-4.5,-30,0.271062271,0.029304029
2023,"Houser, Adrian",605288,Brewers,MIL,R,93.4,441,1856,11.45679012,0.237607759,FF,4-Seam Fastball,15.9,-15.1,-0.8,-6,9.2,-6.5,2.7,42,0.335784314,0.801470588
2023,"Heaney, Andrew",571760,Rangers,TEX,L,84,441,2603,16.06790123,0.1694199,CH,Changeup,33,-35.2,-2.2,-6,17.7,-14.5,3.2,22,0.237226277,0.952554745
2023,"Blanco, Ronel",669854,Astros,HOU,R,88,440,905,5.586419753,0.486187845,SL,Slider,26.9,-33,-6,-18,1.9,4.1,-2.2,-54,0.009615385,0.256410256
2023,"Garrett, Braxton",666129,Marlins,MIA,L,87.5,440,2479,15.30246914,0.177490924,FC,Cutter,31.3,-28.7,-2.6,-9,2.2,3.1,-0.9,-30,0.179012346,0.296296296
2023,"Brash, Matt",666374,Mariners,SEA,R,98.1,439,1304,8.049382716,0.336656442,FF,4-Seam Fastball,15.2,-14.5,-0.8,-5,9.7,-9.4,0.3,3,0.335784314,0.50245098
2023,"Grove, Michael",675627,Dodgers,LAD,R,85.6,438,1146,7.074074074,0.382198953,SL,Slider,37.5,-35.8,1.7,5,3.3,4.7,-1.4,-30,0.721153846,0.323717949
2023,"Skubal, Tarik",669373,Tigers,DET,L,95.8,438,1218,7.518518519,0.359605911,FF,4-Seam Fastball,14,-13.8,-0.2,-2,7.1,-7.3,-0.2,-3,0.460784314,0.43872549
2023,"Graveman, Kendall",608665,Astros,HOU,R,95.9,438,1114,6.87654321,0.393177738,SI,Sinker,19.3,-20.6,-1.3,-6,16.3,-15.2,1.1,7,0.32967033,0.692307692
2023,"Cosgrove, Tom",676680,Padres,SD,L,76.2,437,837,5.166666667,0.522102748,ST,Sweeper,42.9,-43.9,-0.9,-2,19.4,18.4,1.1,6,0.37037037,0.731481481
2023,"Gallegos, Giovanny",606149,Cardinals,STL,R,93.7,436,883,5.450617284,0.493771234,FF,4-Seam Fastball,14.3,-14.2,-0.1,-1,8.6,-6.4,2.2,34,0.480392157,0.784313725
2023,"Yarbrough, Ryan",642232,Dodgers,LAD,L,87,436,1424,8.790123457,0.306179775,FF,4-Seam Fastball,24.9,-20.9,-3.9,-19,13.5,-8.4,5.1,60,0.053921569,0.968137255
2023,"Alvarado, José",621237,Phillies,PHI,L,98.7,436,742,4.580246914,0.587601078,SI,Sinker,13.2,-15.9,-2.7,-17,12.7,-13.7,-1,-7,0.153846154,0.256410256
2023,"Pfaadt, Brandon",694297,D-backs,AZ,R,83.8,435,1612,9.950617284,0.269851117,ST,Sweeper,33,-37.5,-4.5,-12,11.8,13.3,-1.5,-11,0.055555556,0.296296296
2023,"Suárez, Ranger",624133,Phillies,PHI,L,93.4,434,2023,12.48765432,0.214532872,FF,4-Seam Fastball,18.5,-15.4,-3.1,-20,6.8,-7.2,-0.3,-5,0.085784314,0.426470588
2023,"Gomber, Austin",596295,Rockies,COL,L,84.8,434,2160,13.33333333,0.200925926,SL,Slider,32.8,-36.8,-4,-11,4.7,4.4,0.4,8,0.083333333,0.612179487
2023,"Sears, JP",676664,Athletics,OAK,L,84.1,434,2867,17.69753086,0.151377747,CH,Changeup,35.4,-36.9,-1.5,-4,16.7,-15.6,1.2,7,0.310218978,0.667883212
2023,"Wesneski, Hayden",669713,Cubs,CHC,R,94.3,433,1479,9.12962963,0.292765382,FF,4-Seam Fastball,18.6,-15.1,-3.5,-23,6.9,-7.5,-0.6,-8,0.066176471,0.384803922
2023,"Smith, Will",519293,Rangers,TEX,L,81.1,433,863,5.327160494,0.501738123,SL,Slider,41,-41.8,-0.8,-2,7.1,6.8,0.3,4,0.403846154,0.599358974
2023,"Megill, Trevor",656730,Brewers,MIL,R,99.1,432,599,3.697530864,0.721202003,FF,4-Seam Fastball,9.9,-11,1.1,10,5.1,-7,-1.9,-28,0.774509804,0.232843137
2023,"Gilbert, Logan",669302,Mariners,SEA,R,85.6,431,2922,18.03703704,0.147501711,FS,Split-Finger,33.2,-32.8,0.4,1,7.3,-9.7,-2.3,-24,0.591836735,0.244897959
2023,"Hendricks, Kyle",543294,Cubs,CHC,R,87.8,431,2108,13.01234568,0.204459203,FF,4-Seam Fastball,20.8,-19,-1.8,-9,5,-6.2,-1.1,-19,0.191176471,0.316176471
2023,"Beck, Tristan",663941,Giants,SF,R,87.7,430,1298,8.012345679,0.331278891,SL,Slider,31.6,-33.4,-1.8,-5,5.7,4.2,1.5,35,0.262820513,0.724358974
2023,"DeSclafani, Anthony",543101,Giants,SF,R,93.1,430,1550,9.567901235,0.277419355,SI,Sinker,21.3,-23.3,-2,-9,16.1,-15.1,0.9,6,0.230769231,0.659340659
2023,"Kelly, Kevin",687330,Rays,TB,R,76.3,430,1066,6.580246914,0.403377111,ST,Sweeper,41,-41.4,-0.3,-1,20.2,19.6,0.6,3,0.472222222,0.666666667
2023,"Alzolay, Adbert",640470,Cubs,CHC,R,87.5,428,962,5.938271605,0.444906445,SL,Slider,32.2,-33.6,-1.4,-4,6,4.2,1.8,43,0.307692308,0.746794872
2023,"Woodruff, Brandon",605540,Brewers,MIL,R,95.8,428,1043,6.438271605,0.410354746,FF,4-Seam Fastball,11.8,-14,2.2,16,5.4,-7.6,-2.1,-28,0.93872549,0.208333333
2023,"Castro, Miguel",612434,D-backs,AZ,R,96.8,428,1008,6.222222222,0.424603175,SI,Sinker,24.7,-23.6,1.1,5,17.5,-16.3,1.2,7,0.673992674,0.721611722
2023,"Woodford, Jake",663765,Cardinals,STL,R,91.9,427,909,5.611111111,0.469746975,SI,Sinker,26.2,-24.9,1.3,5,13.3,-15.2,-1.9,-12,0.706959707,0.124542125
2023,"Kremer, Dean",665152,Orioles,BAL,R,91.9,425,2925,18.05555556,0.145299145,SI,Sinker,22.6,-24.1,-1.4,-6,16,-15,1,6,0.318681319,0.677655678
2023,"Bielak, Brandon",656232,Astros,HOU,R,92.1,425,1388,8.567901235,0.306195965,FF,4-Seam Fastball,18.7,-15.7,-3,-19,3.9,-6.9,-3,-44,0.098039216,0.12254902
2023,"Freeland, Kyle",607536,Rockies,COL,L,80.6,424,2414,14.90123457,0.175642088,CU,Curveball,47.1,-51.1,-4.1,-8,2.4,9.2,-6.9,-74,0.162162162,0.027027027
2023,"Stripling, Ross",548389,Giants,SF,R,87.2,424,1453,8.969135802,0.291810048,SL,Slider,29.7,-33.3,-3.6,-11,4.4,3.7,0.7,20,0.118589744,0.644230769
2023,"Hudson, Dakota",641712,Cardinals,STL,R,85.1,423,1317,8.12962963,0.32118451,SL,Slider,36.4,-36.5,-0.1,0,1.3,4.8,-3.4,-72,0.503205128,0.141025641
2023,"Bard, Daniel",453268,Rockies,COL,R,87.2,423,933,5.759259259,0.453376206,SL,Slider,33.4,-34,-0.7,-2,6.4,4.4,2,47,0.426282051,0.769230769
2023,"Waldichuk, Ken",686610,Athletics,OAK,L,84.2,423,2553,15.75925926,0.165687427,CH,Changeup,33.1,-34,-0.9,-3,15.9,-14.4,1.4,10,0.375912409,0.718978102
2023,"Toussaint, Touki",657053,White Sox,CWS,R,92.9,422,1595,9.845679012,0.264576803,SI,Sinker,24.4,-23.5,0.9,4,15.7,-15.2,0.6,4,0.633699634,0.564102564
2023,"Littell, Zack",641793,Rays,TB,R,88.7,422,1330,8.209876543,0.317293233,SL,Slider,27,-32.4,-5.4,-17,0.8,4,-3.3,-81,0.016025641,0.153846154
2023,"Dunning, Dane",641540,Rangers,TEX,R,85.7,421,2696,16.64197531,0.15615727,CH,Changeup,32.4,-32.3,0,0,16.9,-14.4,2.5,18,0.503649635,0.883211679
2023,"Cabrera, Edward",665795,Marlins,MIA,R,84.6,421,1802,11.12345679,0.233629301,CU,Curveball,45.8,-47.5,-1.7,-4,10.2,6,4.2,71,0.328828829,0.882882883
2023,"Castro, Miguel",612434,D-backs,AZ,R,83.8,420,1008,6.222222222,0.416666667,SL,Slider,37,-37.8,-0.9,-2,10.5,6.5,4,63,0.394230769,0.868589744
2023,"Urquidy, José",664353,Astros,HOU,R,93.1,420,1096,6.765432099,0.383211679,FF,4-Seam Fastball,12.3,-15.2,2.9,19,8.2,-6.8,1.3,20,0.987745098,0.651960784
2023,"Maton, Phil",664208,Astros,HOU,R,73.8,420,1040,6.419753086,0.403846154,CU,Curveball,62.2,-60.2,1.9,3,18.5,13.6,4.9,36,0.675675676,0.914414414
2023,"Brito, Jhony",666745,Yankees,NYY,R,88.8,419,1445,8.919753086,0.289965398,CH,Changeup,27.3,-28.9,-1.6,-5,16.1,-14.5,1.7,11,0.299270073,0.784671533
2023,"Bummer, Aaron",607481,White Sox,CWS,L,82.5,418,1099,6.783950617,0.380345769,ST,Sweeper,43,-38.7,4.3,11,16.6,14,2.7,19,0.916666667,0.888888889
2023,"Soto, Gregory",642397,Phillies,PHI,L,98.1,418,966,5.962962963,0.432712215,SI,Sinker,18.9,-19.6,-0.8,-4,17.4,-15.3,2.1,13,0.384615385,0.893772894
2023,"Teheran, Julio",527054,Brewers,MIL,R,90,418,1080,6.666666667,0.387037037,SI,Sinker,32.1,-28.3,3.8,13,16.1,-15.7,0.4,3,0.915750916,0.505494505
2023,"France, J.P.",641585,Astros,HOU,R,86.8,417,2202,13.59259259,0.189373297,FC,Cutter,31.2,-29.2,-2,-7,6.1,2.7,3.5,130,0.24691358,0.99382716
2023,"Snell, Blake",605483,Padres,SD,L,88.4,416,3168,19.55555556,0.131313131,SL,Slider,28,-33,-5.1,-15,3,3.7,-0.7,-20,0.019230769,0.451923077
2023,"Phillips, Evan",623465,Dodgers,LAD,R,85.4,416,915,5.648148148,0.454644809,ST,Sweeper,35.3,-36.8,-1.5,-4,14.7,12.7,2,16,0.314814815,0.842592593
2023,"Hoffman, Jeff",656546,Phillies,PHI,R,87.8,416,869,5.364197531,0.478711162,SL,Slider,37.2,-33.2,3.9,12,4.7,4.2,0.5,13,0.884615385,0.621794872
2023,"Peralta, Freddy",642547,Brewers,MIL,R,88.6,415,2839,17.52469136,0.146178232,CH,Changeup,30.2,-32.1,-1.9,-6,14.2,-14.5,-0.3,-2,0.259124088,0.372262774
2023,"Ramírez, Erasmo",541640,Rays,TB,R,88.7,415,962,5.938271605,0.431392931,FC,Cutter,24.4,-27.1,2.7,10,1.6,2.3,-0.7,-29,0.851851852,0.314814815
2023,"Scherzer, Max",453286,Rangers,TEX,R,84,414,2465,15.21604938,0.167951318,SL,Slider,37.2,-37.7,-0.4,-1,3.4,6.2,-2.8,-46,0.455128205,0.201923077
2023,"Farmer, Buck",571656,Reds,CIN,R,83.1,414,1222,7.543209877,0.338788871,SL,Slider,36.7,-38.8,-2.1,-5,8.3,7,1.3,19,0.230769231,0.701923077
2023,"Ortiz, Luis L.",682847,Pirates,PIT,R,95.7,414,1462,9.024691358,0.283173735,SI,Sinker,23.3,-22.4,1,4,15.9,-15.6,0.3,2,0.655677656,0.483516484
2023,"Darvish, Yu",506433,Padres,SD,R,94.3,414,2218,13.69135802,0.186654644,SI,Sinker,20.8,-22.9,-2.1,-9,14.6,-15.4,-0.7,-5,0.21978022,0.304029304
2023,"Karinchak, James",675916,Guardians,CLE,R,94.8,413,733,4.524691358,0.563437926,FF,4-Seam Fastball,11.2,-13.7,2.6,19,3.8,-6.4,-2.5,-40,0.963235294,0.169117647
2023,"Doval, Camilo",666808,Giants,SF,R,88.9,412,1138,7.024691358,0.362038664,SL,Slider,32.3,-32.1,0.2,1,2.9,4.1,-1.2,-30,0.544871795,0.365384615
2023,"Barria, Jaime",642545,Angels,LAA,R,93,412,1350,8.333333333,0.305185185,FF,4-Seam Fastball,14,-14.9,0.9,6,2.5,-5.9,-3.4,-58,0.703431373,0.112745098
2023,"Darvish, Yu",506433,Padres,SD,R,82.4,412,2218,13.69135802,0.185752931,ST,Sweeper,40.4,-39,1.3,3,17.2,14,3.1,22,0.62962963,0.935185185
2023,"Romano, Jordan",605447,Blue Jays,TOR,R,96.7,411,915,5.648148148,0.449180328,FF,4-Seam Fastball,11.8,-13.3,1.4,11,4.1,-6.9,-2.8,-41,0.835784314,0.134803922
2023,"Littell, Zack",641793,Rays,TB,R,94.1,411,1330,8.209876543,0.309022556,FF,4-Seam Fastball,13.6,-14.7,1.1,8,8.3,-6.8,1.4,21,0.774509804,0.669117647
2023,"Pressly, Ryan",519151,Astros,HOU,R,89.8,410,1024,6.320987654,0.400390625,SL,Slider,30.9,-31.3,-0.4,-1,4.7,3.8,0.9,23,0.455128205,0.663461538
2023,"Quantrill, Cal",615698,Guardians,CLE,R,88.1,410,1710,10.55555556,0.239766082,FC,Cutter,28.3,-27.9,-0.3,-1,2.8,3,-0.2,-7,0.475308642,0.413580247
2023,"Minter, A.J.",621345,Braves,ATL,L,89.4,409,1062,6.555555556,0.385122411,FC,Cutter,30.9,-26.4,-4.5,-17,5.4,2.4,3,126,0.067901235,0.969135802
2023,"Fried, Max",608331,Braves,ATL,L,94,408,1244,7.679012346,0.327974277,FF,4-Seam Fastball,17.8,-14.8,-3,-20,0.9,-6.8,-5.9,-87,0.098039216,0.034313725
2023,"Williams, Trevor",592866,Nationals,WSH,R,81.7,406,2622,16.18518519,0.154843631,SL,Slider,37.8,-39.5,-1.7,-4,5.6,7.7,-2.1,-27,0.282051282,0.266025641
2023,"Gibson, Kyle",502043,Orioles,BAL,R,92.1,406,3038,18.75308642,0.133640553,FF,4-Seam Fastball,15.7,-15.4,-0.3,-2,5.5,-5.7,-0.1,-2,0.426470588,0.450980392
2023,"Cobb, Alex",502171,Giants,SF,R,83.6,406,2506,15.4691358,0.162011173,CU,Curveball,52.3,-47.6,4.7,10,7.8,7.5,0.3,4,0.873873874,0.531531532
2023,"Graterol, Brusdar",660813,Dodgers,LAD,R,98.6,405,929,5.734567901,0.435952637,SI,Sinker,20.4,-20.7,-0.3,-1,16.6,-15.7,0.9,6,0.472527473,0.659340659
2023,"Muñoz, Andrés",662253,Mariners,SEA,R,88.4,405,836,5.160493827,0.484449761,SL,Slider,30,-32.6,-2.6,-8,4.1,4.8,-0.6,-14,0.192307692,0.467948718
2023,"Chafin, Andrew",605177,Brewers,MIL,L,92.2,405,921,5.685185185,0.439739414,SI,Sinker,20.2,-22.1,-1.9,-9,15.3,-14.7,0.6,4,0.234432234,0.564102564
2023,"Bieber, Shane",669456,Guardians,CLE,R,84.6,404,1954,12.0617284,0.206755374,SL,Slider,37.7,-36.9,0.7,2,3.1,5.2,-2.1,-40,0.612179487,0.266025641
2023,"Gallegos, Giovanny",606149,Cardinals,STL,R,85,403,883,5.450617284,0.456398641,SL,Slider,36.1,-36.4,-0.3,-1,0.3,3.8,-3.5,-93,0.474358974,0.131410256
2023,"Wilson, Bryse",669060,Brewers,MIL,R,93.1,403,1156,7.135802469,0.348615917,SI,Sinker,21.7,-23.1,-1.4,-6,15.6,-15.1,0.5,3,0.318681319,0.542124542
2023,"Glasnow, Tyler",607192,Rays,TB,R,83.9,402,1894,11.69135802,0.212249208,CU,Curveball,52.6,-48.4,4.2,9,1,4.6,-3.6,-77,0.846846847,0.157657658
2023,"Ferrer, Jose A.",678606,Nationals,WSH,L,95.5,402,559,3.450617284,0.719141324,FF,4-Seam Fastball,21.3,-14.4,-6.9,-48,16.5,-8.1,8.4,104,0.00245098,0.995098039
2023,"Barlow, Scott",605130,Padres,SD,R,78.6,402,1197,7.388888889,0.335839599,CU,Curveball,54.2,-53.2,1,2,15.7,10.7,5.1,48,0.576576577,0.932432432
2023,"Wilson, Bryse",669060,Brewers,MIL,R,89.2,401,1156,7.135802469,0.346885813,FC,Cutter,25.8,-26.8,1,4,2.5,2.6,-0.1,-4,0.672839506,0.444444444
2023,"Puk, A.J.",640462,Marlins,MIA,L,84,401,950,5.864197531,0.422105263,ST,Sweeper,34,-36.5,-2.5,-7,8.6,12.7,-4.1,-32,0.166666667,0.037037037
2023,"Almonte, Yency",622075,Dodgers,LAD,R,83.1,401,800,4.938271605,0.50125,ST,Sweeper,35.4,-38.6,-3.2,-8,13.2,13.8,-0.6,-4,0.12962963,0.416666667
2023,"Cruz, Fernando",518585,Reds,CIN,R,81.4,401,1120,6.913580247,0.358035714,FS,Split-Finger,37.8,-36.9,0.9,2,4.8,-8.1,-3.3,-40,0.755102041,0.142857143
2023,"Vest, Will",676684,Tigers,DET,R,95.3,400,780,4.814814815,0.512820513,FF,4-Seam Fastball,14.8,-14.7,-0.1,-1,9.7,-8.1,1.6,20,0.480392157,0.700980392
2023,"Weems, Jordan",607179,Nationals,WSH,R,87.6,399,920,5.679012346,0.433695652,SL,Slider,34.3,-33.6,0.7,2,5.6,4.2,1.4,33,0.612179487,0.711538462
2023,"Lynn, Lance",458681,Dodgers,LAD,R,91.4,398,3167,19.54938272,0.125670982,SI,Sinker,25.8,-24.6,1.2,5,11.7,-15,-3.3,-22,0.688644689,0.062271062
2023,"Miller, Bryce",682243,Mariners,SEA,R,86.6,397,2095,12.93209877,0.189498807,SL,Slider,34.5,-34.7,-0.2,0,2.1,4.5,-2.5,-55,0.480769231,0.221153846
2023,"Moore, Matt",519043,Marlins,MIA,L,94,397,842,5.197530864,0.471496437,FF,4-Seam Fastball,13.6,-14.6,1,7,9.7,-6.7,3,44,0.732843137,0.833333333
2023,"Quintana, Jose",500779,Mets,NYM,L,90.4,397,1229,7.586419753,0.323026851,SI,Sinker,20.2,-24.6,-4.4,-18,13.3,-14.8,-1.6,-10,0.058608059,0.164835165
2023,"Cole, Gerrit",543037,Yankees,NYY,R,82.9,396,3281,20.25308642,0.12069491,CU,Curveball,53.9,-49,4.9,10,10.1,7.4,2.7,36,0.882882883,0.77027027
2023,"Faedo, Alex",656412,Tigers,DET,R,82.3,394,1034,6.382716049,0.381044487,SL,Slider,41,-40,1,3,3.2,7.3,-4.1,-56,0.641025641,0.073717949
2023,"Bassitt, Chris",605135,Blue Jays,TOR,R,70.7,394,3139,19.37654321,0.125517681,CU,Curveball,70,-67.9,2.1,3,14,13.7,0.3,2,0.689189189,0.531531532
2023,"Clarke, Taylor",664199,Royals,KC,R,88.5,394,1068,6.592592593,0.368913858,SL,Slider,29.8,-32.6,-2.8,-8,4.4,4.1,0.4,9,0.166666667,0.612179487
2023,"Cruz, Fernando",518585,Reds,CIN,R,94.3,394,1120,6.913580247,0.351785714,FF,4-Seam Fastball,14.2,-14.7,0.5,3,7.7,-7,0.7,10,0.629901961,0.556372549
2023,"Eovaldi, Nathan",543135,Rangers,TEX,R,90.6,393,2232,13.77777778,0.176075269,FC,Cutter,23.3,-24.9,1.6,6,0.6,2.3,-1.8,-76,0.777777778,0.185185185
2023,"Okert, Steven",595345,Marlins,MIA,L,93.8,393,1019,6.290123457,0.385672228,FF,4-Seam Fastball,16.5,-15.3,-1.3,-8,8.9,-7.4,1.5,21,0.259803922,0.68872549
2023,"Martinez, Nick",607259,Padres,SD,R,92.9,393,1751,10.80864198,0.224443175,SI,Sinker,17,-21.8,-4.8,-22,14.2,-14.5,-0.2,-2,0.036630037,0.366300366
2023,"Gilbert, Logan",669302,Mariners,SEA,R,80.3,392,2922,18.03703704,0.134154689,CU,Curveball,55.1,-53,2.1,4,7.1,7.2,0,-1,0.689189189,0.490990991
2023,"Shaw, Bryan",543766,White Sox,CWS,R,93.8,392,774,4.777777778,0.506459948,FC,Cutter,22.3,-22.4,0.1,0,3.7,1.9,1.7,90,0.537037037,0.833333333
2023,"Llovera, Mauricio",661440,Red Sox,BOS,R,94.5,392,621,3.833333333,0.631239936,SI,Sinker,23.7,-23.3,0.4,2,16.2,-15.5,0.7,4,0.58974359,0.600732601
2023,"Darvish, Yu",506433,Padres,SD,R,85.7,392,2218,13.69135802,0.176735798,SL,Slider,38.8,-35.6,3.1,9,5.6,5,0.6,12,0.855769231,0.631410256
2023,"Liberatore, Matthew",669461,Cardinals,STL,L,94.2,390,1059,6.537037037,0.368271955,FF,4-Seam Fastball,14.6,-14.3,-0.3,-2,6.9,-6.3,0.5,9,0.426470588,0.522058824
2023,"Gomber, Austin",596295,Rockies,COL,L,81.6,390,2160,13.33333333,0.180555556,CH,Changeup,30.3,-31.9,-1.5,-5,9.5,-13.1,-3.6,-27,0.310218978,0.051094891
2023,"Nola, Aaron",605400,Phillies,PHI,R,85.9,390,3087,19.05555556,0.126336249,CH,Changeup,32.4,-34.3,-1.9,-6,14.8,-14.6,0.2,1,0.259124088,0.48540146
2023,"Elder, Bryce",693821,Braves,ATL,R,85,389,2849,17.58641975,0.136539137,CH,Changeup,34.3,-30.5,3.8,12,11.2,-13.6,-2.4,-18,0.901459854,0.109489051
2023,"Rea, Colin",607067,Brewers,MIL,R,93.2,389,2016,12.44444444,0.192956349,FF,4-Seam Fastball,16.8,-15.8,-1,-6,7,-7.3,-0.3,-5,0.308823529,0.426470588
2023,"Moll, Sam",594580,Reds,CIN,L,81.8,388,1025,6.327160494,0.378536585,ST,Sweeper,41.6,-41.5,0.1,0,17.1,17,0.2,1,0.537037037,0.555555556
2023,"Peralta, Wandy",593974,Yankees,NYY,L,89,387,878,5.419753086,0.440774487,CH,Changeup,29.7,-29.7,0,0,16.7,-15,1.7,12,0.503649635,0.784671533
2023,"Peterson, David",656849,Mets,NYM,L,85.3,386,1966,12.13580247,0.196337742,SL,Slider,37.7,-36.1,1.6,4,2.4,4.7,-2.3,-48,0.711538462,0.25
2023,"Wheeler, Zack",554430,Phillies,PHI,R,84.4,386,3155,19.47530864,0.122345483,ST,Sweeper,36.6,-36.5,0.2,0,13.5,12.7,0.8,6,0.555555556,0.694444444
2023,"Bibee, Tanner",676440,Guardians,CLE,R,83.8,386,2326,14.35802469,0.165950129,CH,Changeup,25.6,-31.3,-5.7,-18,13.4,-13.7,-0.3,-2,0.01459854,0.372262774
2023,"Ottavino, Adam",493603,Mets,NYM,R,92.5,386,1024,6.320987654,0.376953125,SI,Sinker,27.1,-24.4,2.7,11,16.9,-15.1,1.8,12,0.827838828,0.827838828
2023,"Wainwright, Adam",425794,Cardinals,STL,R,82.8,385,1785,11.01851852,0.215686275,FC,Cutter,31.9,-33.1,1.1,3,5.6,4,1.5,38,0.703703704,0.796296296
2023,"Doval, Camilo",666808,Giants,SF,R,99.8,385,1138,7.024691358,0.33831283,FC,Cutter,14.2,-14.5,0.3,2,7.7,-6.5,-1.2,18,0.580246914,0.259259259
2023,"Long, Sam",669674,Athletics,OAK,L,94,384,776,4.790123457,0.494845361,FF,4-Seam Fastball,13.6,-14.9,1.4,9,5,-7.2,-2.3,-31,0.835784314,0.18872549
2023,"Suárez, Ranger",624133,Phillies,PHI,L,75.8,384,2023,12.48765432,0.189817103,CU,Curveball,58.2,-59.3,-1.1,-2,11.3,10.2,1.1,11,0.369369369,0.630630631
2023,"Williams, Trevor",592866,Nationals,WSH,R,88.2,383,2622,16.18518519,0.146071701,SI,Sinker,32.2,-29.9,2.4,8,15.2,-15.8,-0.6,-4,0.80952381,0.307692308
2023,"Blackburn, Paul",621112,Athletics,OAK,R,88.9,383,1875,11.57407407,0.204266667,FC,Cutter,27.5,-27.1,-0.4,-2,4.5,2.7,1.8,65,0.450617284,0.864197531
2023,"Elder, Bryce",693821,Braves,ATL,R,90.7,382,2849,17.58641975,0.134082134,FF,4-Seam Fastball,18.1,-16.3,-1.8,-11,4,-5.3,-1.3,-24,0.191176471,0.306372549
2023,"Johnson, Pierce",572955,Braves,ATL,R,95.9,382,1084,6.691358025,0.352398524,FF,4-Seam Fastball,15.2,-14.2,-1,-7,9.7,-8.2,1.5,19,0.308823529,0.68872549
2023,"Anderson, Chase",502624,Rockies,COL,R,89.2,381,1447,8.932098765,0.263303386,FC,Cutter,27.1,-26.5,-0.6,-2,4.2,2.2,2,89,0.419753086,0.87654321
2023,"Gott, Trevor",641627,Mets,NYM,R,89.2,381,977,6.030864198,0.389969294,FC,Cutter,25.2,-26.3,1.1,4,2.2,1.6,0.7,42,0.703703704,0.617283951
2023,"Shuster, Jared",694363,Braves,ATL,L,91.4,381,864,5.333333333,0.440972222,FF,4-Seam Fastball,17.7,-17,-0.7,-4,8.2,-7,1.2,18,0.355392157,0.637254902
2023,"King, Michael",650633,Yankees,NYY,R,94.7,381,1681,10.37654321,0.226650803,FF,4-Seam Fastball,14.8,-14.7,-0.1,-1,6.4,-7.5,-1.1,-15,0.480392157,0.316176471
2023,"Miller, Shelby",571946,Dodgers,LAD,R,93.5,381,663,4.092592593,0.574660633,FF,4-Seam Fastball,13.8,-16.2,2.4,15,9.2,-8,1.2,15,0.948529412,0.637254902
2023,"Musgrove, Joe",605397,Padres,SD,R,93.1,379,1550,9.567901235,0.244516129,FF,4-Seam Fastball,18.8,-15.1,-3.7,-24,3.6,-6.4,-2.9,-45,0.06127451,0.12745098
2023,"Taillon, Jameson",592791,Cubs,CHC,R,80.9,379,2533,15.63580247,0.149624951,ST,Sweeper,40.1,-40.8,-0.7,-2,14.5,14.5,0,0,0.407407407,0.518518519
2023,"Maeda, Kenta",628317,Twins,MIN,R,82.1,378,1700,10.49382716,0.222352941,SL,Slider,37.4,-39.9,-2.5,-6,5.1,8.2,-3.1,-38,0.201923077,0.179487179
2023,"Stripling, Ross",548389,Giants,SF,R,92.5,378,1453,8.969135802,0.260151411,FF,4-Seam Fastball,14.6,-14.6,0,0,3.7,-5.4,-1.7,-32,0.517156863,0.254901961
2023,"Taillon, Jameson",592791,Cubs,CHC,R,80.5,377,2533,15.63580247,0.148835373,CU,Curveball,52.2,-52.2,0,0,10.4,8.2,2.2,28,0.486486486,0.720720721
