year,name,player_id,team_name,team_name_abbrev,pitch_hand,avg_speed,pitches_thrown,total_pitches,pitches_per_game,pitch_per,pitch_type,pitch_name,pitcher_break_z,league_break_z,diff_z,rise,pitcher_break_x,league_break_x,diff_x,tail,percent_rank_diff_z,percent_rank_diff_x
2024,"Musgrove, Joe",605397,Padres,SD,R,81.8,77,687,13.74,0.112081514,SL,Slider,46.8,-40.7,6.1,15,16.9,6.4,10.5,164,0.97689769,1
2024,"Musgrove, Joe",605397,Padres,SD,R,86.7,58,687,13.74,0.084425036,CH,Changeup,33.8,-30.3,3.4,11,15,-14.1,0.9,6,0.862660944,0.553648069
2024,"Nola, Aaron",605400,Phillies,PHI,R,78.9,301,962,20.04166667,0.312889813,CU,Curveball,54.2,-53.9,0.3,0,13.9,12.7,1.2,9,0.468421053,0.621052632
2024,"Nola, Aaron",605400,Phillies,PHI,R,91.5,244,962,20.04166667,0.253638254,FF,4-Seam Fastball,17.9,-18.3,0.4,2,11.4,-9.1,2.4,26,0.589005236,0.787958115
2024,"Nola, Aaron",605400,Phillies,PHI,R,90.9,206,962,20.04166667,0.214137214,SI,Sinker,24.3,-26.4,-2.1,-8,17.2,-15.6,1.6,10,0.260536398,0.789272031
2024,"Nola, Aaron",605400,Phillies,PHI,R,85.1,113,962,20.04166667,0.117463617,CH,Changeup,34.6,-36.4,-1.8,-5,15.8,-15,0.8,5,0.309012876,0.515021459
2024,"Nola, Aaron",605400,Phillies,PHI,R,87,94,962,20.04166667,0.097713098,FC,Cutter,27.5,-28.3,0.8,3,1.7,1.8,-3.4,-195,0.704402516,0.056603774
2024,"Romano, Jordan",605447,Blue Jays,TOR,R,86.4,91,173,3.760869565,0.526011561,SL,Slider,39.9,-34.7,5.3,15,2.5,4.2,-1.7,-41,0.95379538,0.346534653
2024,"Romano, Jordan",605447,Blue Jays,TOR,R,96.4,82,173,3.760869565,0.473988439,FF,4-Seam Fastball,11.7,-12.8,1.1,9,6.1,-5.8,0.3,5,0.759162304,0.497382199
2024,"Ross, Joe",605452,Brewers,MIL,R,86.4,257,677,14.40425532,0.379615953,SL,Slider,34.2,-34.5,-0.2,-1,2.7,4.6,-1.9,-41,0.432343234,0.306930693
2024,"Ross, Joe",605452,Brewers,MIL,R,94.5,227,677,14.40425532,0.335302806,SI,Sinker,21.6,-21.4,0.2,1,13.1,-15,-1.9,-13,0.570881226,0.118773946
2024,"Ross, Joe",605452,Brewers,MIL,R,94.6,116,677,14.40425532,0.171344165,FF,4-Seam Fastball,17,-14.5,-2.5,-17,5.7,-7.5,-1.8,-24,0.133507853,0.22513089
2024,"Ross, Joe",605452,Brewers,MIL,R,90.3,59,677,14.40425532,0.087149188,CH,Changeup,27.6,-28.5,-0.9,-3,16.9,-15.1,1.7,12,0.412017167,0.716738197
2024,"Scott, Tayler",605463,Astros,HOU,R,92.7,145,417,8.6875,0.347721823,FF,4-Seam Fastball,21.5,-18.3,-3.3,-18,15.8,-11.3,4.5,40,0.062827225,0.939790576
2024,"Scott, Tayler",605463,Astros,HOU,R,84.2,119,417,8.6875,0.285371703,SL,Slider,39.5,-38.8,0.7,2,13,6.8,6.2,92,0.574257426,0.940594059
2024,"Scott, Tayler",605463,Astros,HOU,R,85.8,109,417,8.6875,0.261390887,CH,Changeup,40.3,-36.6,3.7,10,12,-14.8,-2.9,-19,0.892703863,0.08583691
2024,"Snell, Blake",605483,Giants,SF,L,95.3,111,235,4.895833333,0.472340426,FF,4-Seam Fastball,11.4,-13.1,1.7,13,4.8,-6.3,-1.5,-24,0.848167539,0.282722513
2024,"Snell, Blake",605483,Giants,SF,L,84.9,52,235,4.895833333,0.221276596,CH,Changeup,26.8,-31.4,-4.7,-15,13.6,-14.5,-0.8,-6,0.094420601,0.283261803
2024,"Turnbull, Spencer",605513,Phillies,PHI,R,91.7,240,661,13.77083333,0.363086233,FF,4-Seam Fastball,22.4,-16.3,-6.1,-38,0.7,-7.3,-6.6,-91,0.005235602,0.018324607
2024,"Turnbull, Spencer",605513,Phillies,PHI,R,83.5,207,661,13.77083333,0.313161876,ST,Sweeper,33.3,-37.7,-4.5,-12,14,13.7,0.3,2,0.043478261,0.52173913
2024,"Turnbull, Spencer",605513,Phillies,PHI,R,92.8,75,661,13.77083333,0.113464448,SI,Sinker,25.7,-23.4,2.3,10,14.4,-15.2,-0.8,-6,0.800766284,0.268199234
2024,"Turnbull, Spencer",605513,Phillies,PHI,R,78.6,63,661,13.77083333,0.095310136,CU,Curveball,59.3,-54.7,4.5,8,13.7,9.5,4.2,44,0.815789474,0.878947368
2024,"Gallegos, Giovanny",606149,Cardinals,STL,R,83.6,127,216,4.595744681,0.587962963,SL,Slider,36.6,-38.5,-1.9,-5,0.3,3.8,-3.5,-92,0.237623762,0.132013201
2024,"Gallegos, Giovanny",606149,Cardinals,STL,R,92.1,85,216,4.595744681,0.393518519,FF,4-Seam Fastball,14.6,-14.9,0.3,2,7.6,-6.2,1.4,23,0.565445026,0.672774869
2024,"Montero, Rafael",606160,Astros,HOU,R,95.3,161,361,7.520833333,0.44598338,FF,4-Seam Fastball,14.6,-15.9,1.3,8,11,-9.6,1.4,14,0.790575916,0.672774869
2024,"Montero, Rafael",606160,Astros,HOU,R,91,108,361,7.520833333,0.299168975,CH,Changeup,28,-30.2,-2.2,-7,17.1,-16.1,1,6,0.253218884,0.587982833
2024,"Montero, Rafael",606160,Astros,HOU,R,94.6,71,361,7.520833333,0.1966759,SI,Sinker,22.8,-24.7,-1.9,-8,16.1,-16,0.1,1,0.275862069,0.436781609
2024,"Payamps, Joel",606303,Brewers,MIL,R,83.6,86,254,5.404255319,0.338582677,SL,Slider,38.4,-38,0.4,1,9.3,7.1,2.3,32,0.524752475,0.795379538
2024,"Payamps, Joel",606303,Brewers,MIL,R,94.3,74,254,5.404255319,0.291338583,FF,4-Seam Fastball,14.9,-15.1,0.2,1,9.3,-7.9,1.4,18,0.547120419,0.672774869
2024,"Payamps, Joel",606303,Brewers,MIL,R,94.4,58,254,5.404255319,0.228346457,SI,Sinker,21.4,-22.2,-0.8,-4,16,-15.3,0.8,5,0.432950192,0.586206897
2024,"Barnes, Jacob",606930,Nationals,WSH,R,95,103,191,4.152173913,0.539267016,FF,4-Seam Fastball,12.9,-14.3,1.4,10,2.2,-7.5,-5.3,-71,0.819371728,0.039267016
2024,"Barnes, Jacob",606930,Nationals,WSH,R,89.2,84,191,4.152173913,0.439790576,FC,Cutter,27.7,-26.6,-1.1,-4,5.6,2.7,2.9,105,0.371069182,0.937106918
2024,"Devenski, Chris",606965,Rays,TB,R,82.3,132,280,5.714285714,0.471428571,CH,Changeup,34.9,-31.9,3,10,15.6,-13.4,2.2,16,0.832618026,0.806866953
2024,"Devenski, Chris",606965,Rays,TB,R,92.6,84,280,5.714285714,0.3,FF,4-Seam Fastball,14.8,-14.9,0.1,1,10.1,-6.5,3.6,56,0.52617801,0.879581152
2024,"Rea, Colin",607067,Brewers,MIL,R,92,232,790,16.80851064,0.293670886,SI,Sinker,23.6,-24.1,-0.5,-2,14.6,-15.2,-0.6,-4,0.475095785,0.287356322
2024,"Rea, Colin",607067,Brewers,MIL,R,87.8,184,790,16.80851064,0.232911392,FC,Cutter,27.3,-28,0.7,3,1.5,2.9,-1.4,-48,0.679245283,0.264150943
2024,"Rea, Colin",607067,Brewers,MIL,R,92.6,140,790,16.80851064,0.17721519,FF,4-Seam Fastball,17.9,-16.2,-1.7,-11,6.6,-7.8,-1.2,-15,0.209424084,0.308900524
2024,"Rea, Colin",607067,Brewers,MIL,R,81.7,130,790,16.80851064,0.164556962,ST,Sweeper,42.5,-39.1,3.4,9,13.1,14.1,-1,-7,0.791304348,0.304347826
2024,"Rea, Colin",607067,Brewers,MIL,R,86,54,790,16.80851064,0.06835443,FS,Split-Finger,33.1,-34,-0.9,-3,15.1,-11.2,4,35,0.378787879,0.984848485
2024,"Rodón, Carlos",607074,Yankees,NYY,L,95.2,516,938,19.14285714,0.55010661,FF,4-Seam Fastball,12.5,-13.7,1.1,8,8.4,-7.1,1.2,17,0.759162304,0.633507853
2024,"Rodón, Carlos",607074,Yankees,NYY,L,86.7,233,938,19.14285714,0.248400853,SL,Slider,37.7,-34.5,3.1,9,6.4,4.4,2,44,0.838283828,0.759075908
2024,"Rodón, Carlos",607074,Yankees,NYY,L,91.4,88,938,19.14285714,0.093816631,FC,Cutter,21.8,-23.8,2,9,0.4,2.4,-2,-85,0.805031447,0.188679245
2024,"Rodón, Carlos",607074,Yankees,NYY,L,84.6,71,938,19.14285714,0.075692964,CH,Changeup,34.8,-31.2,3.6,11,12.4,-13.9,-1.5,-11,0.888412017,0.201716738
2024,"Weems, Jordan",607179,Nationals,WSH,R,95.6,164,282,6.130434783,0.581560284,FF,4-Seam Fastball,12.6,-13.6,1,7,8.8,-7.2,1.6,23,0.735602094,0.712041885
2024,"Weems, Jordan",607179,Nationals,WSH,R,86.8,100,282,6.130434783,0.354609929,SL,Slider,34.8,-34.3,0.5,1,5.4,4.5,0.8,19,0.537953795,0.640264026
2024,"Glasnow, Tyler",607192,Dodgers,LAD,R,96.3,488,923,18.46,0.528710726,FF,4-Seam Fastball,12.8,-12.9,0.1,1,0.3,-6.1,-5.8,-95,0.52617801,0.028795812
2024,"Glasnow, Tyler",607192,Dodgers,LAD,R,90.4,238,923,18.46,0.257854821,SL,Slider,31.5,-30.2,1.3,4,2.9,3.3,-0.4,-12,0.653465347,0.465346535
2024,"Glasnow, Tyler",607192,Dodgers,LAD,R,84.5,157,923,18.46,0.170097508,CU,Curveball,49.6,-46.6,3,6,1.6,5.2,-3.7,-70,0.678947368,0.168421053
2024,"Fedde, Erick",607200,White Sox,CWS,R,93.3,292,939,19.5625,0.310969116,SI,Sinker,21.9,-22.1,-0.2,-1,10.2,-14.9,-4.7,-31,0.509578544,0.030651341
2024,"Fedde, Erick",607200,White Sox,CWS,R,90,227,939,19.5625,0.241746539,FC,Cutter,25.9,-25.5,-0.4,-2,2.6,2.8,-0.2,-8,0.440251572,0.496855346
2024,"Fedde, Erick",607200,White Sox,CWS,R,83.5,219,939,19.5625,0.233226837,ST,Sweeper,34.3,-36.9,-2.6,-7,11.9,13.3,-1.4,-11,0.139130435,0.234782609
2024,"Fedde, Erick",607200,White Sox,CWS,R,88,184,939,19.5625,0.195953142,CH,Changeup,32.9,-30.2,2.7,9,11.9,-14.6,-2.6,-18,0.806866953,0.103004292
2024,"Garrett, Amir",607237,Angels,LAA,L,85.1,66,104,2.166666667,0.634615385,SL,Slider,34.6,-36.1,-1.5,-4,3,5.3,-2.3,-43,,
2024,"Martinez, Nick",607259,Reds,CIN,R,88,134,608,12.93617021,0.220394737,FC,Cutter,24.8,-27.4,2.6,10,2.4,3.3,-0.9,-28,0.874213836,0.364779874
2024,"Martinez, Nick",607259,Reds,CIN,R,79.4,125,608,12.93617021,0.205592105,CH,Changeup,36.1,-36.4,-0.2,-1,14.7,-13,1.7,13,0.480686695,0.716738197
2024,"Martinez, Nick",607259,Reds,CIN,R,92.3,121,608,12.93617021,0.199013158,FF,4-Seam Fastball,13.9,-15.3,1.3,9,4.7,-6.9,-2.2,-32,0.790575916,0.188481675
2024,"Martinez, Nick",607259,Reds,CIN,R,91.5,94,608,12.93617021,0.154605263,SI,Sinker,17.8,-22.9,-5,-22,13.4,-14.6,-1.2,-9,0.042145594,0.195402299
2024,"Martinez, Nick",607259,Reds,CIN,R,80.8,71,608,12.93617021,0.116776316,CU,Curveball,56.4,-51.9,4.5,9,0.4,8.2,-8.6,-104,0.815789474,0.021052632
2024,"Martinez, Nick",607259,Reds,CIN,R,84.4,63,608,12.93617021,0.103618421,SL,Slider,35.6,-37.1,-1.5,-4,0.9,5.4,-4.6,-84,0.297029703,0.04950495
2024,"Bummer, Aaron",607481,Braves,ATL,L,93.5,136,280,6.363636364,0.485714286,SI,Sinker,31.3,-25,6.2,25,15.3,-15.9,-0.6,-3,0.98467433,0.287356322
2024,"Bummer, Aaron",607481,Braves,ATL,L,82.3,103,280,6.363636364,0.367857143,ST,Sweeper,40.2,-38.6,1.6,4,17.4,14.2,3.2,23,0.643478261,0.886956522
2024,"Freeland, Kyle",607536,Rockies,COL,L,92,85,313,6.804347826,0.271565495,FF,4-Seam Fastball,17.8,-16.3,-1.5,-9,7.9,-7.3,0.5,7,0.235602094,0.531413613
2024,"Freeland, Kyle",607536,Rockies,COL,L,91.7,68,313,6.804347826,0.217252396,SI,Sinker,27.2,-24.4,2.9,12,15.1,-15.2,-0.1,-1,0.846743295,0.38697318
2024,"Freeland, Kyle",607536,Rockies,COL,L,86.5,67,313,6.804347826,0.214057508,SL,Slider,32.2,-34.4,-2.2,-6,0.8,4.5,-3.7,-81,0.221122112,0.125412541
2024,"Freeland, Kyle",607536,Rockies,COL,L,83.9,53,313,6.804347826,0.169329073,CU,Curveball,43.2,-47.2,-4,-8,1.8,7.2,-5.5,-76,0.163157895,0.068421053
2024,"Lugo, Seth",607625,Royals,KC,R,92.5,228,949,19.36734694,0.240252898,FF,4-Seam Fastball,15.5,-16.2,0.6,4,6.7,-7.9,-1.3,-16,0.646596859,0.30104712
2024,"Lugo, Seth",607625,Royals,KC,R,92.4,208,949,19.36734694,0.219178082,SI,Sinker,23,-24.5,-1.5,-6,15.4,-15.5,0,0,0.348659004,0.421455939
2024,"Lugo, Seth",607625,Royals,KC,R,79.5,142,949,19.36734694,0.149631191,CU,Curveball,59.8,-52.6,7.2,14,14.2,10.7,3.6,33,0.968421053,0.831578947
2024,"Lugo, Seth",607625,Royals,KC,R,85.9,113,949,19.36734694,0.119072708,SL,Slider,32.3,-35.4,-3.1,-9,5.6,5.5,0.2,3,0.148514851,0.561056106
2024,"Lugo, Seth",607625,Royals,KC,R,78.7,105,949,19.36734694,0.110642782,SV,Slurve,54.5,-51.7,2.8,5,17.6,16.7,0.9,5,1,1
2024,"Lugo, Seth",607625,Royals,KC,R,91.2,68,949,19.36734694,0.071654373,FC,Cutter,20.2,-24.1,3.9,16,0.4,1.8,-2.1,-121,0.943396226,0.169811321
2024,"Lugo, Seth",607625,Royals,KC,R,86.7,60,949,19.36734694,0.063224447,CH,Changeup,30.5,-31.6,-1.1,-3,13.6,-14.5,-1,-7,0.381974249,0.25751073
2024,"Means, John",607644,Orioles,BAL,L,90.9,97,269,5.977777778,0.360594796,FF,4-Seam Fastball,13.4,-15.7,2.3,15,7.8,-5.9,1.8,31,0.942408377,0.735602094
2024,"Means, John",607644,Orioles,BAL,L,82.4,79,269,5.977777778,0.293680297,CH,Changeup,23.7,-32,-8.3,-26,12.8,-13.5,-0.7,-5,0.004291845,0.30472103
2024,"Means, John",607644,Orioles,BAL,L,84.9,61,269,5.977777778,0.226765799,SL,Slider,29.1,-36.6,-7.5,-21,1.8,5,-3.2,-64,0.00330033,0.145214521
2024,"Estévez, Carlos",608032,Angels,LAA,R,96.3,164,248,5.166666667,0.661290323,FF,4-Seam Fastball,12.8,-13.6,0.9,6,8,-7.6,0.4,5,0.706806283,0.510471204
2024,"Estévez, Carlos",608032,Angels,LAA,R,88,62,248,5.166666667,0.25,SL,Slider,32.9,-33,-0.1,0,5.6,4.2,1.4,33,0.445544554,0.696369637
2024,"Fried, Max",608331,Braves,ATL,L,93.9,257,817,18.56818182,0.314565483,FF,4-Seam Fastball,19.6,-14.8,-4.7,-32,0.7,-7.3,-7.9,-109,0.020942408,0.007853403
2024,"Fried, Max",608331,Braves,ATL,L,74.3,156,817,18.56818182,0.190942472,CU,Curveball,66.9,-62,4.8,8,10.4,10.7,-0.3,-3,0.836842105,0.489473684
2024,"Fried, Max",608331,Braves,ATL,L,93.6,142,817,18.56818182,0.17380661,SI,Sinker,22.9,-22.1,0.8,4,11.8,-15,-3.2,-21,0.643678161,0.072796935
2024,"Fried, Max",608331,Braves,ATL,L,85.8,118,817,18.56818182,0.144430845,CH,Changeup,32,-31.8,0.2,0,12.7,-14.2,-1.5,-10,0.549356223,0.201716738
2024,"Fried, Max",608331,Braves,ATL,L,90.1,50,817,18.56818182,0.06119951,FC,Cutter,28.6,-25.2,-3.5,-14,2.4,2.6,-0.2,-9,0.113207547,0.496855346
2024,"Fulmer, Carson",608334,Angels,LAA,R,92.7,118,323,6.729166667,0.365325077,SI,Sinker,21.3,-23.3,-1.9,-8,15.1,-15.1,0,0,0.275862069,0.421455939
2024,"Fulmer, Carson",608334,Angels,LAA,R,87.8,103,323,6.729166667,0.318885449,CH,Changeup,30.6,-30.6,-0.1,0,15.1,-14.6,0.5,3,0.510729614,0.47639485
2024,"Fulmer, Carson",608334,Angels,LAA,R,87.9,78,323,6.729166667,0.241486068,SL,Slider,30,-33.1,-3.1,-9,4.5,4.2,0.4,9,0.148514851,0.603960396
2024,"Irvin, Cole",608344,Orioles,BAL,L,77.4,169,603,13.4,0.28026534,CU,Curveball,50.5,-56.6,-6,-11,14,9.7,4.2,43,0.052631579,0.878947368
2024,"Irvin, Cole",608344,Orioles,BAL,L,91.9,164,603,13.4,0.271973466,FF,4-Seam Fastball,16.9,-15.5,-1.4,-9,12.9,-6.5,6.4,98,0.246073298,0.992146597
2024,"Irvin, Cole",608344,Orioles,BAL,L,92,112,603,13.4,0.185737977,SI,Sinker,21.7,-22.6,-0.8,-4,15.8,-14.8,1.1,7,0.432950192,0.655172414
2024,"Irvin, Cole",608344,Orioles,BAL,L,85.2,73,603,13.4,0.12106136,CH,Changeup,29.9,-31.2,-1.3,-4,14.8,-13.9,0.8,6,0.360515021,0.515021459
2024,"Irvin, Cole",608344,Orioles,BAL,L,86.5,67,603,13.4,0.111111111,FC,Cutter,30.8,-29.3,-1.5,-5,0.8,3.7,-2.9,-77,0.27672956,0.088050314
2024,"Sims, Lucas",608371,Reds,CIN,R,83.7,139,254,5.404255319,0.547244094,SL,Slider,33.8,-37.9,-4.1,-11,16.8,7.7,9,117,0.082508251,0.98679868
2024,"Sims, Lucas",608371,Reds,CIN,R,93.8,100,254,5.404255319,0.393700787,FF,4-Seam Fastball,13.3,-15.3,1.9,13,5.5,-8.2,-2.7,-33,0.879581152,0.162303665
2024,"Wacha, Michael",608379,Royals,KC,R,81.4,293,891,18.18367347,0.328843996,CH,Changeup,34.9,-32.4,2.5,8,12.3,-12.7,-0.4,-3,0.789699571,0.360515021
2024,"Wacha, Michael",608379,Royals,KC,R,93.3,224,891,18.18367347,0.251402918,FF,4-Seam Fastball,13.3,-14.3,0.9,7,6.3,-6.2,0.1,1,0.706806283,0.471204188
2024,"Wacha, Michael",608379,Royals,KC,R,93.2,138,891,18.18367347,0.154882155,SI,Sinker,16.8,-21,-4.2,-20,12.7,-14.5,-1.8,-12,0.084291188,0.130268199
2024,"Wacha, Michael",608379,Royals,KC,R,75,92,891,18.18367347,0.10325477,CU,Curveball,61,-60.5,0.5,1,12.9,9.3,3.6,39,0.478947368,0.831578947
2024,"Wacha, Michael",608379,Royals,KC,R,88.7,83,891,18.18367347,0.09315376,FC,Cutter,23.1,-26.6,3.5,13,0.2,3.7,-3.4,-94,0.918238994,0.056603774
2024,"Wacha, Michael",608379,Royals,KC,R,84.8,61,891,18.18367347,0.068462402,SL,Slider,35.2,-36.6,-1.4,-4,1.9,5,-3.1,-62,0.310231023,0.161716172
2024,"Duffey, Tyler",608648,Royals,KC,R,80.7,57,189,3.857142857,0.301587302,CU,Curveball,54.4,-51.6,2.8,5,10.3,9.8,0.5,5,0.657894737,0.536842105
2024,"Duffey, Tyler",608648,Royals,KC,R,90.8,53,189,3.857142857,0.28042328,FF,4-Seam Fastball,20.1,-17,-3,-18,6.1,-7.1,-1.1,-15,0.089005236,0.319371728
2024,"Leone, Dominic",608678,White Sox,CWS,R,90.6,79,281,5.854166667,0.28113879,CH,Changeup,29.7,-28.3,1.4,5,11,-15.3,-4.4,-28,0.708154506,0.0472103
2024,"Leone, Dominic",608678,White Sox,CWS,R,94.7,71,281,5.854166667,0.252669039,FF,4-Seam Fastball,14.2,-14.6,0.3,2,6.7,-7.6,-0.9,-11,0.565445026,0.340314136
2024,"Leone, Dominic",608678,White Sox,CWS,R,84.4,57,281,5.854166667,0.202846975,SL,Slider,41.5,-36.9,4.6,12,5.5,5.7,-0.2,-3,0.917491749,0.485148515
2024,"Stratton, Chris",608717,Royals,KC,R,91.9,116,329,6.714285714,0.352583587,FF,4-Seam Fastball,17.1,-16.3,-0.8,-5,5.4,-7.3,-1.9,-26,0.316753927,0.212041885
2024,"Stratton, Chris",608717,Royals,KC,R,85.9,77,329,6.714285714,0.234042553,SL,Slider,36,-35.1,0.9,3,4.7,4.9,-0.2,-4,0.597359736,0.485148515
2024,"Stratton, Chris",608717,Royals,KC,R,78.7,61,329,6.714285714,0.185410334,CU,Curveball,53,-54.3,-1.3,-2,17.4,9.6,7.7,80,0.336842105,1
2024,"Stratton, Chris",608717,Royals,KC,R,91.7,50,329,6.714285714,0.151975684,SI,Sinker,25.6,-23.9,1.7,7,14.1,-15.1,-1,-7,0.739463602,0.233716475
2024,"Suter, Brent",608718,Reds,CIN,L,85.8,177,436,9.276595745,0.405963303,FF,4-Seam Fastball,23.5,-22.8,-0.8,-3,4.6,3,-1.6,52,0.316753927,0.267015707
2024,"Suter, Brent",608718,Reds,CIN,L,86.7,91,436,9.276595745,0.208715596,SI,Sinker,22.6,-23.9,-1.3,-5,10.2,-11.4,-1.2,-11,0.37164751,0.195402299
2024,"Suter, Brent",608718,Reds,CIN,L,74.9,84,436,9.276595745,0.19266055,CH,Changeup,36.6,-36.9,-0.3,-1,8.7,-9.3,-0.6,-7,0.463519313,0.313304721
2024,"Suter, Brent",608718,Reds,CIN,L,78.6,84,436,9.276595745,0.19266055,SL,Slider,45.1,-44.2,0.9,2,4.7,6.5,-1.8,-28,0.597359736,0.330033003
2024,"Voth, Austin",608723,Mariners,SEA,R,89.4,97,275,5.729166667,0.352727273,FC,Cutter,27.7,-26.3,-1.4,-5,3.5,2.7,0.8,30,0.320754717,0.691823899
2024,"Voth, Austin",608723,Mariners,SEA,R,93.6,90,275,5.729166667,0.327272727,FF,4-Seam Fastball,14.9,-15.3,0.4,2,5.5,-7.6,-2.1,-28,0.589005236,0.193717277
2024,"Voth, Austin",608723,Mariners,SEA,R,82.4,55,275,5.729166667,0.2,ST,Sweeper,37.7,-38.8,-1.1,-3,12.7,13.9,-1.2,-9,0.27826087,0.252173913
2024,"Castro, Miguel",612434,D-backs,AZ,R,95.2,72,156,3.25,0.461538462,SI,Sinker,23.3,-24.3,-1,-4,16.3,-16.5,-0.2,-1,0.402298851,0.363984674
2024,"Castro, Miguel",612434,D-backs,AZ,R,81.8,62,156,3.25,0.397435897,SL,Slider,38.8,-39.2,-0.4,-1,16.4,7.9,8.5,109,0.405940594,0.98349835
2024,"Adams, Austin",613534,Athletics,OAK,R,88,246,303,6.183673469,0.811881188,SL,Slider,36.6,-34.7,2,6,9.8,5.3,4.5,86,0.732673267,0.894389439
2024,"Adams, Austin",613534,Athletics,OAK,R,94,57,303,6.183673469,0.188118812,FF,4-Seam Fastball,22,-16.5,-5.5,-33,9,-10,-1,-10,0.013089005,0.327225131
2024,"Quantrill, Cal",615698,Rockies,COL,R,93.3,346,851,18.5,0.406580494,SI,Sinker,17.5,-21.1,-3.6,-17,11.8,-14.5,-2.7,-19,0.111111111,0.088122605
2024,"Quantrill, Cal",615698,Rockies,COL,R,86,278,851,18.5,0.326674501,FS,Split-Finger,33.4,-33.7,-0.3,-1,9,-9.8,-0.8,-8,0.515151515,0.378787879
2024,"Quantrill, Cal",615698,Rockies,COL,R,87.1,102,851,18.5,0.119858989,FC,Cutter,30.3,-28.4,-1.9,-7,3.3,3.8,-0.4,-12,0.245283019,0.459119497
2024,"Quantrill, Cal",615698,Rockies,COL,R,80.5,78,851,18.5,0.091656874,CU,Curveball,45.1,-52.4,-7.3,-14,3.7,7.8,-4.1,-52,0.026315789,0.147368421
2024,"Pinto, Ricardo",620982,Phillies,PHI,R,92.2,98,220,4.583333333,0.445454545,SI,Sinker,24.6,-23,1.7,7,17.1,-14.9,2.1,14,0.739463602,0.885057471
2024,"Pinto, Ricardo",620982,Phillies,PHI,R,85,66,220,4.583333333,0.3,FS,Split-Finger,30.4,-34.9,-4.5,-13,12.5,-9.6,2.9,30,0.060606061,0.878787879
2024,"Cuas, Jose",621016,Cubs,CHC,R,92.5,77,214,4.458333333,0.359813084,SI,Sinker,31.6,-31.7,-0.1,0,17.3,-16.4,0.9,5,0.524904215,0.605363985
2024,"Cuas, Jose",621016,Cubs,CHC,R,91.6,75,214,4.458333333,0.35046729,FF,4-Seam Fastball,23.1,-21.2,-1.9,-9,10.9,-12,-1.1,-9,0.19895288,0.319371728
2024,"Cuas, Jose",621016,Cubs,CHC,R,82.6,52,214,4.458333333,0.242990654,ST,Sweeper,38.9,-37.3,1.6,4,11.9,13.8,-1.9,-14,0.643478261,0.147826087
2024,"Wilson, Steven",621051,White Sox,CWS,R,82.7,154,330,6.875,0.466666667,ST,Sweeper,30.9,-37.7,-6.8,-18,11,13.6,-2.7,-20,0.026086957,0.07826087
2024,"Wilson, Steven",621051,White Sox,CWS,R,93.2,126,330,6.875,0.381818182,FF,4-Seam Fastball,13.1,-15.4,2.3,15,7.6,-7.5,0.2,2,0.942408377,0.484293194
2024,"Ferguson, Tyler",621053,Athletics,OAK,R,95.2,57,135,2.755102041,0.422222222,FF,4-Seam Fastball,16.9,-14.5,-2.4,-17,9.9,-8,1.9,24,,
2024,"Waguespack, Jacob",621097,Rays,TB,R,93.6,86,221,4.510204082,0.389140271,FF,4-Seam Fastball,13.1,-14.1,1,7,1.7,-6.4,-4.6,-73,0.735602094,0.062827225
2024,"Waguespack, Jacob",621097,Rays,TB,R,86.3,78,221,4.510204082,0.352941176,FC,Cutter,34.5,-30.3,-4.3,-14,5.8,3.8,2,52,0.056603774,0.836477987
2024,"Eflin, Zach",621107,Rays,TB,R,91.3,283,832,16.97959184,0.340144231,SI,Sinker,28.6,-24,4.6,19,15.1,-15,0.1,0,0.9348659,0.436781609
2024,"Eflin, Zach",621107,Rays,TB,R,87.5,206,832,16.97959184,0.247596154,FC,Cutter,28.3,-28.4,0.1,0,2.8,3.2,-0.4,-13,0.559748428,0.459119497
2024,"Eflin, Zach",621107,Rays,TB,R,79.1,163,832,16.97959184,0.195913462,CU,Curveball,50.9,-53.9,-2.9,-5,12,9.4,2.6,28,0.221052632,0.784210526
2024,"Eflin, Zach",621107,Rays,TB,R,80,99,832,16.97959184,0.118990385,ST,Sweeper,41.2,-41.7,-0.5,-1,13.3,14.5,-1.2,-8,0.4,0.252173913
2024,"Eflin, Zach",621107,Rays,TB,R,92.3,67,832,16.97959184,0.080528846,FF,4-Seam Fastball,18.9,-15.9,-3,-19,6.9,-7.3,-0.5,-6,0.089005236,0.397905759
2024,"Buehler, Walker",621111,Dodgers,LAD,R,95.5,74,232,4.64,0.318965517,FF,4-Seam Fastball,12.6,-14.4,1.8,12,5.1,-7.9,-2.8,-35,0.866492147,0.154450262
2024,"Buehler, Walker",621111,Dodgers,LAD,R,91.2,53,232,4.64,0.228448276,FC,Cutter,23.6,-24,0.4,2,4.8,2,2.8,141,0.635220126,0.93081761
2024,"Blackburn, Paul",621112,Athletics,OAK,R,92.1,162,732,14.93877551,0.221311475,FF,4-Seam Fastball,15.4,-15.7,0.4,2,5.2,-6.9,-1.7,-25,0.589005236,0.248691099
2024,"Blackburn, Paul",621112,Athletics,OAK,R,89.2,146,732,14.93877551,0.199453552,FC,Cutter,26.1,-26.4,0.3,1,5,2.9,2.1,72,0.610062893,0.855345912
2024,"Blackburn, Paul",621112,Athletics,OAK,R,85.5,140,732,14.93877551,0.191256831,CH,Changeup,30.8,-31,-0.1,0,11.6,-14,-2.4,-17,0.510729614,0.120171674
